"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,143700626,1
2020,143700651,4
2020,143692293,4
2020,143700775,4
2020,143700790,5
2020,143692328,4
2020,143692363,5
2020,143692447,4
2020,143692510,4
2020,143700993,5
2020,143692577,5
2020,143701051,4
2020,143701055,5
2020,143701061,5
2020,143692605,4
2020,143701187,3
2020,143701206,3
2020,143692754,4
2020,143692817,3
2020,143692883,4
2020,143702932,5
2020,143701422,5
2020,143702995,1
2020,143701562,5
2020,143701588,5
2020,143701590,5
2020,143701647,5
2020,143703161,5
2020,143703157,5
2020,143701764,4
2020,143703272,5
2020,143701909,4
2020,143701908,4
2020,143701926,5
2020,143703350,5
2020,143702016,2
2020,143703522,4
2020,143702143,4
2020,143703574,5
2020,143702146,5
2020,143702152,5
2020,143703613,5
2020,143703637,8
2020,143703637,4
2020,143703706,4
2020,143703738,4
2020,143702409,4
2020,143703817,5
2020,143702492,5
2020,143703923,5
2020,143703948,5
2020,143702671,4
2020,143702684,5
2020,143704021,4
2020,143702746,2
2020,143704043,4
2020,139236611,4
2020,139236952,5
2020,139237879,5
2020,139249512,4
2020,139252072,5
2020,141293051,5
2020,141293048,5
2020,141293046,5
2020,141293045,5
2020,141287578,5
2020,141293050,5
2020,141287682,4
2020,141287724,4
2020,141287738,4
2020,141293268,4
2020,141287863,4
2020,141293331,4
2020,141293350,4
2020,141287890,4
2020,141293414,5
2020,141297995,4
2020,141293473,4
2020,141293479,5
2020,141293497,5
2020,141298057,5
2020,141293597,4
2020,141298217,5
2020,141298227,4
2020,141293749,4
2020,141293796,5
2020,141293823,5
2020,141298466,5
2020,141294123,4
2020,141294194,5
2020,141298624,8
2020,141298625,2
2020,141298624,3
2020,141298624,2
2020,141294216,4
2020,141298634,5
2020,141294243,4
2020,141294251,5
2020,141294252,5
2020,141294256,4
2020,141294269,5
2020,141298685,5
2020,141298856,4
2020,141294549,4
2020,141294696,4
2020,141294714,4
2020,141294715,4
2020,141294747,4
2020,141294771,5
2020,141294779,4
2020,141299195,4
2020,141299202,3
2020,141299212,5
2020,141299215,5
2020,141294928,4
2020,141294934,4
2020,141299277,5
2020,141299285,5
2020,141299288,4
2020,141299297,4
2020,141299322,4
2020,139478155,4
2020,139478251,5
2020,139476980,4
2020,139477026,4
2020,139478514,5
2020,139478557,5
2020,139477145,5
2020,139478556,5
2020,139478664,4
2020,139477386,4
2020,139477398,5
2020,139477433,5
2020,139477439,4
2020,139479041,4
2020,139479034,5
2020,139479042,5
2020,139479116,5
2020,139477570,4
2020,139479242,4
2020,139479249,4
2020,139479313,4
2020,139479339,4
2020,139477734,4
2020,139479518,4
2020,139477885,5
2020,139479526,4
2020,139479572,4
2020,139479608,5
2020,139479706,5
2020,139483123,4
2020,139479830,4
2020,139479837,5
2020,139479849,4
2020,139479856,5
2020,139479884,5
2020,139483205,4
2020,139483257,5
2020,139483258,5
2020,139479982,5
2020,139480052,5
2020,139483353,4
2020,139483585,5
2020,139480439,5
2020,139483603,4
2020,139480461,5
2020,139480475,4
2020,139480470,6
2020,139480470,3
2020,139483695,4
2020,139483692,4
2020,139480562,4
2020,139483693,4
2020,139480559,4
2020,139483721,4
2020,139480607,5
2020,139483792,4
2020,139483812,4
2020,139483840,4
2020,139483890,5
2020,139483900,5
2020,139480933,5
2020,139480959,5
2020,139480986,4
2020,139484009,5
2020,139481001,5
2020,139265637,4
2020,139265645,5
2020,139265635,4
2020,139265683,4
2020,139269840,5
2020,139267840,5
2020,139271589,5
2020,139272927,5
2020,139271975,4
2020,139272020,4
2020,139273366,5
2020,139272286,5
2020,139272295,4
2020,139273553,4
2020,139273558,4
2020,139273558,3
2020,139273553,3
2020,139273689,4
2020,139273690,5
2020,139274034,4
2020,139272882,4
2020,139274398,4
2020,139274437,4
2020,139397727,4
2020,139397804,5
2020,139401472,5
2020,139402944,4
2020,139403022,4
2020,139403318,4
2020,139403317,4
2020,139401955,6
2020,139403461,4
2020,139402049,4
2020,139403511,4
2020,139402139,5
2020,139403563,5
2020,139403574,4
2020,139403891,5
2020,139404026,4
2020,139404036,5
2020,139402613,4
2020,139404200,4
2020,139402703,4
2020,139404344,3
2020,139402741,4
2020,139404376,2
2020,139404563,5
2020,139408041,4
2020,139408041,3
2020,139408070,4
2020,139408220,4
2020,139408217,4
2020,139405041,4
2020,139405139,5
2020,139408569,5
2020,139408571,5
2020,139408570,5
2020,139265602,4
2020,139265698,4
2020,139269362,5
2020,139269564,5
2020,139271625,5
2020,139271668,5
2020,139272981,5
2020,139272996,5
2020,139272011,4
2020,139273514,4
2020,139273625,4
2020,139280416,4
2020,139283216,4
2020,139282196,4
2020,139241876,4
2020,139241970,5
2020,139241981,4
2020,139243228,4
2020,139243341,6
2020,139243385,4
2020,139248686,4
2020,139251071,4
2020,139246693,4
2020,139246809,4
2020,139253841,5
2020,139253872,4
2020,139253883,5
2020,139259064,4
2020,139253992,5
2020,139254031,5
2020,139254087,8
2020,139241237,4
2020,139237485,5
2020,139242759,4
2020,139242761,5
2020,139237442,4
2020,139250175,4
2020,139245441,4
2020,139246644,1
2020,139247222,4
2020,139259050,5
2020,139259208,5
2020,139254073,5
2020,145190904,5
2020,145196429,5
2020,145196505,5
2020,145196587,4
2020,145191644,5
2020,145196667,4
2020,139241997,5
2020,139241996,5
2020,139236896,5
2020,139242236,5
2020,139278916,5
2020,139278931,5
2020,139250020,5
2020,139275817,5
2020,139279418,5
2020,139279475,5
2020,139276301,1
2020,139276301,3
2020,139276301,6
2020,139276379,4
2020,139276375,4
2020,139277041,5
2020,139280300,5
2020,139277226,5
2020,139280632,5
2020,139280800,4
2020,139283171,2
2020,139283334,5
2020,139235791,4
2020,139241046,5
2020,139236898,5
2020,139237323,4
2020,139243279,3
2020,139248742,4
2020,139249410,5
2020,139246182,5
2020,139251312,5
2020,139246520,5
2020,139251357,4
2020,139251609,5
2020,139257974,5
2020,139258071,5
2020,139258953,4
2020,139259151,4
2020,139259159,5
2020,139259171,4
2020,139254018,4
2020,139254039,5
2020,139254042,4
2020,139259214,4
2020,139505119,4
2020,139509975,4
2020,139510924,4
2020,139511193,4
2020,139507727,4
2020,139512895,5
2020,139517908,5
2020,139514121,5
2020,139518025,6
2020,139514496,5
2020,139518459,6
2020,139514647,4
2020,139518619,4
2020,139518954,4
2020,139514989,5
2020,139582580,4
2020,139586609,4
2020,139582649,5
2020,139586781,5
2020,139588072,4
2020,139588176,4
2020,139587228,5
2020,139587624,5
2020,139587797,5
2020,139593059,5
2020,139589038,4
2020,139589305,4
2020,139589448,5
2020,139594327,4
2020,139589819,5
2020,139594757,4
2020,139590403,4
2020,139590430,5
2020,139595109,4
2020,139590822,4
2020,139595685,4
2020,139591573,5
2020,139596200,4
2020,139591744,4
2020,139592250,4
2020,139597148,5
2020,139592478,5
2020,139597497,5
2020,139597496,5
2020,139597502,4
2020,139604340,5
2020,139599080,4
2020,139604503,5
2020,139604514,4
2020,139604572,4
2020,139604623,5
2020,139599572,5
2020,139605031,5
2020,139605032,5
2020,139599662,6
2020,139599662,8
2020,139605165,5
2020,139600128,4
2020,139600156,5
2020,139605686,5
2020,139600444,5
2020,139606119,5
2020,139606157,4
2020,139600800,5
2020,139600923,4
2020,139600990,5
2020,139600996,4
2020,139606370,2
2020,139606390,4
2020,139601050,5
2020,139606722,4
2020,139601808,5
2020,139607200,5
2020,139607549,5
2020,139602309,5
2020,139602363,4
2020,139602379,5
2020,139602433,6
2020,139602501,4
2020,139607847,8
2020,139607847,2
2020,139607847,6
2020,139607847,3
2020,139607912,5
2020,139602759,5
2020,139608095,5
2020,139602843,4
2020,139612934,5
2020,139612961,5
2020,139613182,4
2020,139613272,5
2020,139608754,4
2020,139608908,5
2020,139613782,5
2020,139613915,5
2020,139609090,4
2020,139609132,5
2020,139614114,5
2020,139614112,5
2020,139614207,5
2020,139614247,4
2020,139609371,4
2020,139614373,4
2020,139614460,5
2020,139614534,4
2020,139614591,5
2020,139614644,5
2020,139609954,5
2020,139614877,5
2020,139614936,4
2020,139610094,4
2020,139610158,4
2020,139610156,5
2020,139610691,5
2020,139610749,5
2020,139615741,4
2020,139615840,4
2020,139610949,4
2020,139610947,4
2020,139615967,4
2020,139611075,4
2020,139616071,5
2020,139616140,5
2020,139611201,4
2020,139616274,4
2020,139611395,5
2020,139616339,4
2020,139611414,5
2020,139616480,5
2020,139611530,5
2020,139616563,4
2020,139616689,4
2020,139611794,5
2020,139236036,4
2020,139244134,4
2020,139284254,4
2020,139251446,5
2020,139251858,5
2020,139279022,4
2020,139275818,4
2020,139276040,4
2020,139279519,4
2020,139279519,2
2020,139276988,6
2020,139280463,5
2020,139282032,5
2020,139282025,4
2020,139282030,5
2020,139287348,8
2020,139287348,4
2020,139289997,4
2020,139294221,4
2020,139295224,4
2020,139295890,4
2020,139298064,5
2020,139267825,5
2020,139271672,5
2020,139272935,5
2020,139271673,5
2020,139273627,4
2020,139273633,4
2020,139272408,4
2020,139340350,4
2020,139340352,4
2020,139332366,5
2020,139272945,5
2020,139273039,5
2020,139273025,5
2020,139273357,5
2020,139273662,5
2020,139273799,4
2020,139279437,4
2020,139279528,4
2020,139276454,5
2020,139279843,4
2020,139279886,5
2020,139276515,5
2020,139276513,5
2020,139283280,4
2020,139281356,2
2020,139283482,5
2020,139283796,5
2020,139284694,5
2020,139284718,5
2020,139287447,4
2020,139287560,4
2020,139293284,4
2020,139293453,5
2020,139294411,4
2020,139292323,4
2020,139297914,4
2020,139295836,5
2020,139295883,4
2020,139298081,4
2020,139616765,5
2020,139616872,5
2020,139617514,5
2020,139617577,5
2020,139612565,5
2020,139617807,5
2020,139617838,5
2020,139612863,4
2020,139617910,5
2020,139623161,5
2020,139623210,5
2020,139618300,4
2020,139623246,4
2020,139618422,5
2020,139618424,5
2020,139618458,4
2020,139618567,5
2020,139618566,5
2020,139618808,5
2020,139618828,5
2020,139618952,5
2020,139276154,4
2020,139284685,4
2020,139285196,4
2020,139285222,5
2020,139291616,5
2020,139295894,4
2020,139295953,6
2020,139404349,4
2020,139340373,5
2020,139340467,4
2020,139332742,5
2020,139403229,4
2020,139404883,5
2020,139404880,5
2020,139404882,5
2020,139412260,4
2020,139412474,5
2020,139586895,4
2020,139588076,5
2020,139588384,4
2020,139587799,6
2020,139587831,5
2020,139588798,5
2020,139588868,5
2020,139588976,4
2020,139589046,5
2020,139593361,4
2020,139589156,6
2020,139589157,6
2020,139593437,4
2020,139593821,4
2020,139589741,4
2020,139594454,4
2020,139594606,4
2020,139595057,5
2020,139590816,5
2020,139590864,4
2020,139590885,3
2020,139592059,5
2020,139596745,5
2020,139592238,4
2020,139592310,4
2020,139597182,4
2020,139592510,5
2020,139597407,5
2020,139592877,5
2020,139401459,4
2020,139403085,5
2020,139402113,5
2020,139403527,4
2020,139404633,5
2020,139404623,4
2020,139401559,4
2020,139458759,4
2020,139444508,5
2020,139440892,4
2020,139440895,4
2020,139445994,5
2020,139445986,5
2020,139441535,6
2020,139441535,1
2020,139446240,4
2020,139442093,5
2020,139446962,5
2020,139447354,5
2020,139447456,4
2020,139453365,4
2020,139455684,5
2020,139450098,4
2020,139456062,5
2020,139450975,5
2020,139458101,4
2020,139458185,4
2020,139452534,5
2020,139476938,4
2020,139477446,5
2020,139477488,5
2020,139477637,5
2020,139479266,5
2020,139479446,5
2020,139477840,4
2020,139479505,5
2020,139479501,5
2020,139483726,5
2020,139480877,4
2020,139480916,4
2020,139481377,5
2020,139481479,5
2020,139500832,4
2020,139481870,5
2020,139482297,4
2020,139482416,5
2020,139482410,5
2020,139482476,5
2020,139482877,4
2020,139488308,5
2020,139486088,5
2020,139486093,4
2020,139488691,5
2020,139508995,5
2020,139486650,8
2020,139486650,4
2020,139486693,4
2020,139486690,4
2020,139486764,5
2020,139487043,4
2020,139490112,5
2020,139490114,5
2020,139487218,5
2020,139490149,5
2020,139490169,6
2020,139490188,5
2020,139487390,5
2020,139490465,4
2020,139487538,5
2020,139490626,4
2020,139490625,4
2020,139490708,4
2020,139505615,4
2020,139490769,4
2020,139509155,2
2020,139490820,5
2020,139510381,4
2020,139490874,4
2020,139490875,4
2020,139490943,5
2020,139490992,4
2020,139492962,4
2020,139491124,4
2020,139491145,5
2020,139491144,5
2020,139491143,5
2020,139491158,5
2020,139491186,5
2020,139491288,5
2020,139493200,5
2020,139491342,5
2020,139491442,5
2020,139512802,4
2020,139493519,4
2020,139491905,5
2020,139492028,4
2020,139492391,5
2020,139492598,5
2020,139494130,5
2020,139492731,5
2020,139492869,5
2020,139497936,5
2020,139494286,5
2020,139494442,5
2020,139494441,5
2020,139498149,5
2020,139498228,5
2020,139498319,4
2020,139498462,4
2020,139498626,5
2020,139494926,5
2020,139494945,5
2020,139495063,4
2020,139498930,5
2020,139499161,5
2020,139495390,5
2020,139499747,4
2020,139499736,4
2020,139495886,4
2020,139500246,5
2020,139500572,5
2020,139496435,5
2020,139500622,4
2020,139501110,5
2020,139497010,2
2020,139497010,6
2020,139497010,3
2020,139497010,1
2020,139501207,5
2020,139497164,4
2020,139501609,4
2020,139501910,5
2020,139502991,4
2020,139503295,5
2020,139502475,5
2020,139508629,4
2020,139509121,4
2020,139505057,4
2020,139509244,4
2020,139505180,5
2020,139509481,4
2020,139510487,4
2020,139506404,4
2020,139507287,5
2020,139507394,4
2020,139507477,5
2020,139511719,5
2020,139507813,5
2020,139512041,4
2020,139513055,4
2020,139513107,5
2020,139512383,5
2020,139513466,5
2020,139512450,4
2020,139512460,5
2020,139512469,5
2020,139512468,5
2020,139512535,5
2020,139512701,5
2020,139513905,4
2020,139517918,5
2020,139517925,5
2020,139517993,4
2020,139518005,5
2020,139514183,5
2020,139518144,4
2020,139518153,5
2020,139518747,4
2020,139518750,5
2020,139518748,4
2020,139403946,4
2020,146972882,4
2020,146977949,3
2020,146977960,4
2020,146975751,5
2020,146975784,4
2020,146975807,5
2020,146975819,4
2020,146978025,5
2020,146975847,4
2020,146975851,5
2020,146975867,5
2020,146978023,5
2020,146978061,5
2020,146975984,5
2020,146978148,4
2020,146976058,4
2020,146976131,4
2020,146976133,4
2020,146978196,2
2020,146976170,4
2020,146976180,4
2020,146978218,4
2020,146976257,4
2020,146976310,4
2020,146976315,4
2020,146976351,4
2020,146976405,4
2020,146976420,6
2020,146976430,5
2020,146978359,5
2020,146976508,4
2020,146976506,4
2020,146978418,5
2020,146978429,5
2020,146976644,4
2020,146976672,4
2020,146976683,4
2020,146976688,4
2020,146978482,5
2020,146976716,4
2020,146978487,5
2020,146978484,5
2020,146976747,4
2020,146976759,5
2020,146978548,1
2020,146976815,5
2020,146976809,7
2020,146976816,5
2020,146978606,4
2020,146976950,5
2020,146977033,5
2020,146977064,4
2020,146978683,2
2020,146977069,4
2020,146978678,4
2020,146977067,4
2020,146978683,6
2020,146978683,8
2020,146978683,1
2020,146978678,2
2020,146977124,4
2020,146977127,4
2020,146978706,4
2020,146977162,4
2020,146978717,4
2020,146977260,5
2020,146977332,4
2020,146977337,6
2020,146977339,6
2020,146977359,1
2020,146977355,4
2020,146977420,4
2020,146977550,4
2020,146977658,4
2020,146977668,5
2020,146977752,4
2020,146977826,5
2020,146977821,4
2020,139402662,4
2020,146977835,4
2020,146977897,4
2020,146982902,5
2020,139407922,4
2020,146978828,4
2020,146983017,4
2020,146983023,4
2020,146978847,5
2020,146978851,5
2020,146983071,4
2020,146983104,4
2020,146978886,4
2020,146983162,4
2020,146983176,4
2020,146978897,4
2020,146983195,4
2020,146983200,4
2020,146978902,5
2020,146983203,4
2020,146983214,4
2020,146978905,5
2020,146983239,4
2020,146978929,5
2020,146983296,5
2020,146983297,5
2020,146983300,5
2020,146983316,4
2020,146983319,6
2020,146983329,5
2020,146978979,4
2020,139591314,4
2020,139596323,5
2020,139596839,5
2020,139598148,5
2020,139603131,4
2020,141293116,4
2020,141287809,5
2020,141287825,5
2020,141287806,5
2020,141287814,5
2020,141297942,4
2020,141293478,4
2020,141293480,4
2020,141298014,4
2020,141298016,4
2020,141298024,5
2020,141293575,5
2020,141293588,5
2020,141298106,5
2020,141293593,4
2020,141298151,4
2020,141293690,5
2020,141298247,4
2020,141298288,4
2020,141294024,5
2020,141294023,5
2020,141298537,4
2020,141294098,4
2020,141294156,1
2020,141294262,5
2020,141294260,5
2020,141298705,4
2020,141298806,4
2020,141294557,6
2020,141298968,4
2020,141294772,4
2020,141294778,5
2020,141294801,4
2020,141299183,4
2020,141294888,4
2020,141294901,5
2020,141299356,4
2020,141295035,5
2020,141295047,5
2020,141295066,5
2020,141295084,5
2020,141299417,4
2020,141299447,5
2020,141295156,5
2020,141299457,5
2020,141295159,5
2020,141295198,5
2020,141295200,5
2020,141295237,4
2020,141295260,4
2020,141299631,4
2020,141299626,4
2020,141299672,5
2020,141295389,5
2020,141295536,4
2020,141295544,4
2020,141295559,5
2020,141299877,5
2020,141299886,4
2020,141295601,5
2020,141295623,4
2020,141295631,5
2020,141295630,4
2020,141295638,4
2020,141299948,4
2020,141295650,4
2020,141299969,4
2020,141299973,2
2020,141300042,4
2020,141300040,4
2020,141300044,5
2020,141295734,5
2020,141295791,4
2020,141295990,5
2020,141296067,6
2020,141300418,5
2020,141296086,4
2020,141296228,4
2020,141300568,4
2020,141300633,1
2020,141300669,4
2020,141300690,4
2020,141300688,4
2020,141296539,4
2020,141296535,5
2020,141300834,3
2020,141300945,5
2020,141296683,4
2020,141300994,4
2020,141301075,4
2020,141296868,4
2020,141297001,5
2020,141297009,4
2020,141301329,4
2020,141297155,5
2020,141297162,2
2020,141297167,4
2020,141297162,4
2020,141301389,4
2020,141297208,5
2020,141301470,4
2020,141301465,4
2020,141301471,4
2020,141297266,4
2020,141301469,4
2020,141297279,4
2020,141301551,5
2020,141297380,5
2020,141297461,4
2020,141301695,5
2020,141301694,4
2020,141297547,5
2020,141297793,4
2020,141302173,5
2020,141303163,4
2020,141303204,4
2020,141303210,4
2020,141303283,4
2020,141302284,5
2020,141303292,5
2020,141302298,5
2020,141303340,4
2020,141302326,5
2020,141303374,8
2020,141303374,2
2020,141303408,5
2020,141303419,5
2020,141302382,5
2020,141302384,5
2020,141303483,4
2020,141302395,4
2020,141303520,5
2020,141303525,4
2020,141302437,4
2020,141302495,4
2020,141302497,5
2020,141302507,4
2020,141302518,4
2020,141302517,5
2020,141303663,5
2020,141302576,5
2020,141303691,5
2020,141303723,5
2020,141302604,5
2020,141303915,4
2020,141303954,5
2020,141304023,4
2020,141304083,4
2020,141304082,4
2020,141302901,5
2020,141307940,2
2020,141307940,4
2020,141304255,4
2020,141307975,8
2020,141307975,4
2020,141308018,5
2020,141308084,4
2020,141308094,4
2020,141304480,5
2020,141304534,5
2020,141308136,5
2020,141308168,4
2020,141304678,8
2020,141304678,4
2020,141308255,4
2020,141304717,4
2020,141304717,6
2020,141308270,5
2020,141304866,5
2020,141304918,4
2020,141304968,4
2020,141305015,4
2020,141308895,5
2020,141308931,4
2020,141305079,5
2020,141305131,4
2020,141309082,4
2020,141305170,5
2020,141305199,5
2020,141309142,5
2020,141309206,4
2020,141305274,4
2020,141309258,4
2020,141309551,4
2020,141305617,5
2020,141305869,4
2020,141310196,4
2020,141310363,5
2020,141310356,5
2020,141310436,5
2020,141310437,4
2020,141310666,5
2020,141306204,4
2020,141306286,4
2020,141306486,4
2020,141306624,4
2020,141306672,5
2020,141311849,5
2020,141311868,5
2020,141306968,5
2020,141311883,4
2020,141311998,4
2020,141307052,5
2020,141307090,5
2020,141307188,4
2020,141312090,4
2020,141307202,4
2020,141307213,5
2020,141307222,4
2020,141307246,5
2020,141307320,5
2020,141307352,5
2020,141307358,5
2020,141307389,5
2020,139890991,5
2020,139886959,4
2020,139891104,4
2020,139891607,4
2020,139891796,5
2020,139887827,5
2020,139893436,4
2020,139893454,4
2020,139892766,4
2020,139892777,4
2020,139893790,5
2020,139893812,4
2020,139898047,5
2020,139898146,4
2020,139894291,4
2020,139898526,4
2020,139898624,4
2020,139895098,4
2020,139899186,4
2020,139899268,4
2020,139899303,3
2020,139895429,4
2020,139895486,5
2020,139899678,5
2020,139895892,5
2020,139900254,4
2020,139900480,5
2020,139896292,4
2020,139900564,6
2020,139900936,4
2020,139492889,5
2020,139498717,4
2020,139452920,4
2020,139500315,4
2020,139497013,5
2020,139502142,5
2020,139498321,4
2020,139402570,5
2020,139404546,5
2020,139498339,5
2020,139503347,5
2020,139503936,5
2020,139504204,5
2020,139504249,4
2020,139504454,4
2020,139449301,5
2020,139508615,5
2020,139504466,4
2020,139505419,5
2020,139413070,4
2020,139413090,5
2020,139413103,2
2020,139505775,4
2020,139413150,4
2020,139506430,5
2020,139507316,4
2020,139507423,5
2020,139413266,4
2020,139507612,4
2020,139511814,5
2020,139413647,5
2020,139491188,5
2020,139444766,5
2020,139444985,4
2020,139441574,4
2020,139446680,5
2020,139446675,5
2020,139446886,5
2020,139447226,5
2020,139447249,4
2020,139447640,5
2020,139448103,4
2020,139485099,5
2020,139490386,2
2020,139457334,5
2020,139451206,5
2020,139458201,5
2020,139459252,4
2020,139493162,5
2020,139462968,4
2020,139476903,4
2020,139478164,4
2020,139478309,4
2020,139476991,4
2020,139478384,4
2020,139477042,4
2020,139477047,4
2020,139478462,5
2020,139477085,5
2020,139477136,5
2020,139477304,5
2020,139479125,5
2020,139479152,5
2020,139477660,5
2020,139479246,5
2020,139479292,4
2020,139482904,5
2020,139482976,5
2020,139482998,5
2020,139479739,8
2020,139479739,2
2020,139479739,4
2020,139480330,4
2020,139483639,4
2020,139480674,4
2020,139480781,4
2020,139483884,5
2020,139484017,4
2020,139481103,4
2020,139484101,4
2020,139481235,4
2020,139484438,4
2020,139482067,5
2020,139485909,5
2020,139486201,5
2020,139486199,5
2020,139486235,4
2020,139489775,4
2020,139487005,4
2020,139489782,4
2020,139487119,4
2020,139489939,5
2020,139490115,5
2020,139490192,4
2020,139490242,4
2020,139490382,4
2020,139490552,4
2020,139490899,8
2020,139490899,4
2020,139487833,4
2020,139491232,5
2020,139491274,4
2020,139493210,5
2020,139493211,5
2020,139491438,4
2020,139491585,5
2020,139492650,5
2020,139492891,5
2020,139281658,4
2020,139281658,6
2020,139281658,8
2020,139281658,1
2020,139281699,5
2020,139281967,4
2020,139284638,5
2020,139478475,4
2020,139291135,4
2020,139295895,4
2020,139447808,4
2020,139403413,4
2020,139402595,4
2020,139404055,6
2020,139404078,4
2020,139404255,5
2020,139402706,4
2020,139402721,3
2020,139402850,4
2020,139404618,4
2020,139408104,5
2020,139404748,5
2020,139404892,5
2020,139408358,4
2020,139408577,5
2020,139408625,5
2020,139408621,4
2020,139451066,4
2020,139407154,4
2020,139441438,5
2020,139479176,4
2020,139442736,6
2020,139448240,2
2020,139448625,4
2020,139458133,5
2020,139451844,5
2020,139477429,5
2020,139479434,5
2020,139477863,5
2020,139477873,4
2020,139483288,5
2020,139483287,5
2020,139483715,4
2020,139483778,4
2020,139480807,4
2020,139480859,4
2020,139480953,5
2020,139484173,5
2020,139484372,5
2020,139481516,4
2020,139484431,4
2020,139482114,4
2020,139485050,5
2020,139485276,5
2020,139488183,4
2020,139488311,4
2020,139488379,5
2020,139486316,4
2020,139489124,4
2020,139489530,4
2020,139490433,4
2020,139490478,4
2020,139487789,4
2020,139487792,5
2020,139487791,5
2020,139491168,4
2020,139491313,4
2020,139493203,4
2020,139891799,4
2020,139887768,4
2020,139892205,5
2020,139588027,5
2020,139587470,5
2020,139589032,4
2020,139593487,4
2020,139589296,4
2020,139589341,4
2020,139594143,4
2020,139594376,5
2020,139591293,5
2020,139591551,4
2020,139596598,4
2020,139592344,5
2020,139592518,5
2020,139597362,5
2020,139597824,5
2020,139886915,4
2020,139887081,4
2020,139887154,4
2020,139887347,4
2020,139891636,4
2020,139887823,5
2020,139892350,4
2020,139892492,4
2020,139892545,5
2020,139893579,4
2020,139893629,5
2020,139893720,4
2020,139892873,4
2020,139898094,4
2020,139898091,5
2020,139894254,4
2020,139898264,1
2020,139898555,5
2020,139898547,5
2020,139894751,5
2020,139894916,5
2020,139899033,5
2020,139895009,5
2020,139899034,5
2020,139895007,4
2020,139899332,5
2020,139899412,2
2020,139899451,5
2020,139899655,5
2020,139895844,4
2020,139895850,4
2020,139900039,4
2020,139895981,4
2020,139895994,4
2020,139900235,4
2020,139896097,5
2020,139900207,4
2020,139900285,5
2020,139896156,5
2020,139900319,5
2020,139900481,4
2020,139900502,4
2020,139900606,5
2020,139896420,5
2020,139900903,4
2020,139587037,4
2020,139587039,4
2020,139593458,4
2020,139589480,4
2020,139594529,8
2020,139594625,5
2020,139594842,4
2020,139594906,4
2020,139591012,4
2020,139591070,4
2020,139591476,4
2020,139596093,4
2020,139596137,4
2020,139596371,4
2020,139591751,5
2020,139596363,5
2020,139591752,5
2020,139591740,5
2020,139596365,5
2020,139592668,5
2020,139898153,5
2020,139894251,5
2020,139898270,4
2020,139899656,4
2020,139895737,4
2020,139899871,5
2020,139895791,5
2020,139895962,4
2020,139900918,5
2020,139901002,5
2020,139901023,5
2020,139896666,5
2020,141300408,4
2020,141300885,4
2020,141297642,5
2020,141303003,4
2020,141303043,5
2020,141302154,5
2020,141303224,4
2020,141303330,4
2020,141303854,5
2020,141304505,4
2020,141304559,4
2020,141308855,4
2020,141309181,4
2020,141305324,5
2020,141305608,4
2020,141310001,5
2020,141305881,5
2020,141310216,5
2020,141310395,5
2020,141306516,5
2020,141306628,4
2020,141311282,5
2020,141311322,1
2020,141306673,1
2020,141311474,5
2020,141306817,5
2020,141311667,4
2020,141312029,5
2020,141307032,5
2020,139887317,5
2020,139893034,4
2020,139892286,4
2020,139893707,4
2020,139893965,4
2020,139897971,4
2020,139897971,8
2020,139897971,6
2020,139894888,5
2020,139895262,5
2020,139899822,5
2020,139896155,8
2020,139896166,5
2020,139900344,4
2020,139900401,4
2020,139900414,4
2020,139900873,5
2020,139900921,4
2020,139896616,5
2020,139901037,4
2020,139901036,4
2020,139901156,4
2020,141287675,4
2020,141287672,5
2020,141287817,5
2020,141287802,5
2020,141293318,4
2020,141287856,4
2020,141293382,4
2020,141293602,4
2020,141293607,4
2020,141298222,4
2020,141298832,5
2020,141294429,4
2020,141299257,4
2020,141294982,5
2020,141299398,5
2020,141299401,5
2020,141295268,4
2020,141299591,4
2020,141295397,5
2020,141295416,4
2020,141299810,4
2020,141295693,4
2020,141295707,5
2020,141295814,5
2020,141295835,5
2020,141300384,5
2020,141300679,5
2020,141300715,5
2020,141296746,5
2020,141301320,5
2020,141297570,5
2020,141287895,5
2020,141293499,4
2020,141298541,5
2020,141294152,5
2020,141298636,4
2020,141300212,4
2020,141300532,4
2020,141296347,4
2020,141296751,5
2020,141296950,5
2020,141301278,5
2020,141297032,5
2020,141297096,4
2020,141297257,4
2020,141297418,5
2020,141297508,5
2020,141297619,5
2020,141303164,4
2020,141302186,5
2020,141302183,5
2020,141303286,4
2020,141303339,4
2020,141303343,4
2020,141303464,5
2020,141302436,4
2020,141303578,4
2020,141302476,4
2020,141303600,5
2020,141303642,6
2020,141303725,5
2020,141303735,1
2020,141303734,4
2020,141302613,4
2020,141303797,5
2020,141303842,4
2020,141303949,5
2020,141303950,5
2020,141304072,4
2020,141304109,4
2020,141304107,4
2020,141302864,4
2020,141302863,4
2020,141302872,5
2020,141302897,4
2020,141304231,4
2020,141304474,5
2020,141308215,5
2020,139403505,4
2020,139403534,5
2020,139402754,5
2020,139408548,6
2020,142912173,4
2020,142912271,5
2020,142912281,4
2020,142915664,4
2020,142912283,5
2020,142915675,5
2020,142912302,4
2020,142912316,4
2020,142915694,4
2020,142912328,4
2020,142912350,4
2020,142915705,4
2020,142912351,5
2020,142915720,5
2020,142915721,3
2020,142912368,5
2020,142912372,5
2020,142912374,4
2020,142912375,4
2020,142912376,5
2020,142912406,5
2020,142912441,4
