"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,12,161129646,33199540
2020,3,161133848,33203062
2020,12,161133990,33203088
2020,12,161130460,33199654
2020,12,161134202,33203123
2020,18,161134358,33203157
2020,12,161131019,33199745
2020,12,161131066,33199751
2020,12,161131117,33199763
2020,12,161136549,33199847
2020,20,161136772,33199882
2020,12,161134950,33199887
2020,12,161136854,33199903
2020,12,160124223,32951614
2020,18,160124223,32951615
2020,3,160124522,32951655
2020,12,160124896,32951714
2020,12,160125155,32955341
2020,12,160120590,32956819
2020,12,160131705,32957069
2020,12,160127165,32957114
2020,18,160132219,32955811
2020,12,160127789,32955844
2020,12,160132493,32955850
2020,12,160133000,32957324
2020,18,160133103,32955955
2020,12,160133153,32957354
2020,18,160128578,32955970
2020,11,160128751,32955998
2020,9,160128769,32957389
2020,20,160128851,32956012
2020,12,160129116,32956081
2020,2,160129188,32956094
2020,18,160133747,32957512
2020,12,160133862,32957540
2020,12,160135301,32956404
2020,12,160136328,32957795
2020,12,160123954,32955120
2020,18,160119407,32955177
2020,12,160120290,32955333
2020,12,160125707,32956877
2020,12,160125717,32956880
2020,12,160125978,32956922
2020,12,160126381,32955560
2020,10,160131222,32956962
2020,2,160131222,32956961
2020,19,160126563,32955610
2020,12,160131403,32957012
2020,12,160131448,32957019
2020,2,160126632,32955627
2020,12,160126770,32955651
2020,3,160126844,32957057
2020,19,160127349,32955772
2020,3,160132130,32955790
2020,18,160127453,32955798
2020,3,160127571,32957188
2020,12,160132262,32957191
2020,12,160128140,32955900
2020,12,160132990,32957323
2020,3,160128471,32957340
2020,12,160133084,32955952
2020,12,160133086,32957339
2020,12,160133107,32957345
2020,18,160133181,32957359
2020,2,160133207,32957368
2020,12,160128660,32955986
2020,12,160133602,32957448
2020,12,160129115,32956080
2020,3,160129202,32956098
2020,12,160129253,32956109
2020,9,160129592,32956166
2020,12,160134607,32957650
2020,18,160134631,32956254
2020,12,160134665,32957663
2020,12,160130327,32957662
2020,20,160130567,32956298
2020,12,160134988,32957712
2020,12,160130916,32957731
2020,20,160135126,32957735
2020,18,160135148,32956354
2020,10,162031031,33436887
2020,12,162031029,33436387
2020,5,162034811,33436388
2020,12,162037342,33436609
2020,18,162041324,33437207
2020,20,162041397,33437220
2020,3,162041778,33437312
2020,18,162041804,33436713
2020,20,162041854,33436723
2020,2,162041896,33436733
2020,12,162042258,33441787
2020,18,162043718,33437659
2020,12,162043954,33437697
2020,18,162043969,33437700
2020,3,162044141,33437731
2020,18,162039998,33442112
2020,12,162039998,33442111
2020,12,162044906,33437907
2020,12,162044918,33437913
2020,12,162041167,33442359
2020,3,162046250,33442376
2020,2,162046657,33442480
2020,12,160118891,32955062
2020,18,160118976,32955075
2020,9,160123922,32951550
2020,9,160123921,32951549
2020,20,160119364,32951588
2020,18,160124134,32951592
2020,12,160124770,32951687
2020,3,160119987,32951712
2020,12,160120088,32955300
2020,9,160120434,32955370
2020,12,160120564,32956808
2020,12,160120907,32956897
2020,2,160126436,32956971
2020,12,160126772,32957040
2020,12,160131608,32957044
2020,12,160126897,32955675
2020,12,160132168,32957170
2020,12,160132283,32957194
2020,5,160132516,32957225
2020,18,160132525,32957228
2020,9,160128053,32957266
2020,19,160132715,32957280
2020,12,160133616,32957465
2020,3,160129178,32956091
2020,9,160133790,32956113
2020,9,160129265,32956112
2020,12,160134195,32956187
2020,20,160130299,32957658
2020,20,160131012,32957739
2020,12,160136181,32957761
2020,4,163447784,33787415
2020,12,163445451,33783433
2020,12,163445456,33783434
2020,10,163448343,33787523
2020,20,163449840,33787805
2020,12,163449883,33787814
2020,18,163449882,33787812
2020,3,163457123,33788291
2020,20,163454837,33788573
2020,18,163455091,33784392
2020,18,163459093,33784430
2020,18,163459495,33788732
2020,12,163461663,33784741
2020,12,153319593,30910406
2020,20,153333510,30905603
2020,3,153323554,30904762
2020,3,153324453,30904926
2020,20,153330507,30905670
2020,18,153335724,30911670
2020,10,153327120,30905081
2020,18,153331958,30911135
2020,12,153329830,30911293
2020,20,153330065,30911331
2020,18,153347975,30917281
2020,12,153353118,30912737
2020,18,153354808,30913019
2020,18,153355066,30913063
2020,12,153350628,30917679
2020,12,153355404,30917678
2020,12,153350674,30913131
2020,12,153355575,30917697
2020,12,153351030,30913183
2020,12,153351146,30917751
2020,12,153356107,30913258
2020,5,153356411,30913270
2020,12,153421497,30924900
2020,12,153415183,30924917
2020,9,153415704,30924989
2020,12,153422406,30925050
2020,12,153415453,30924944
2020,12,153497488,30948236
2020,9,153495903,30946683
2020,12,153497771,30946698
2020,9,153497910,30946711
2020,3,153502200,30948472
2020,9,153499865,30948676
2020,18,153500337,30952146
2020,12,153506222,30952294
2020,12,153504553,30952295
2020,4,153506274,30952305
2020,4,153506504,30948995
2020,12,153506772,30952414
2020,20,153505499,30949110
2020,12,153507497,30952536
2020,12,153370100,30914498
2020,12,153373918,30919285
2020,12,153377343,30914870
2020,12,153377804,30914961
2020,18,153381472,30915039
2020,12,153381736,30915095
2020,18,153382006,30915143
2020,12,153576474,30963046
2020,19,153572635,30960912
2020,12,153572685,30963077
2020,12,153572740,30960941
2020,20,153572716,30960932
2020,3,153572936,30960984
2020,12,153576764,30960985
2020,19,153572984,30960999
2020,18,153572990,30961000
2020,12,153573038,30961011
2020,12,153573129,30961022
2020,18,153576928,30963150
2020,4,153573210,30963159
2020,12,153573290,30961047
2020,12,153573307,30961049
2020,12,153573321,30963173
2020,12,153573386,30961065
2020,12,153577143,30963184
2020,12,153573471,30961082
2020,10,153573524,30963197
2020,10,153573690,30963218
2020,18,153573783,30961128
2020,18,153573793,30961131
2020,12,153577417,30961127
2020,12,153573846,30961139
2020,20,153577530,30963242
2020,18,153573930,30961154
2020,12,153577623,30961168
2020,3,153577631,30961169
2020,12,153577671,30963257
2020,12,153577684,30961180
2020,17,153574150,30961194
2020,12,153577764,30963267
2020,12,153577763,30961199
2020,12,153574280,30963281
2020,12,153577884,30961218
2020,12,153574381,30961228
2020,12,153574408,30961234
2020,12,153574640,30961249
2020,3,153574716,30961259
2020,18,153574813,30961267
2020,12,153574853,30961272
2020,3,153574858,30963327
2020,9,153578372,30963345
2020,12,153575190,30961326
2020,12,153575228,30963363
2020,12,153575240,30961337
2020,18,153575800,30961434
2020,12,155414432,31534504
2020,12,155414725,31542573
2020,20,155415387,31542675
2020,12,155416236,31542699
2020,12,155415626,31534703
2020,18,155416947,31534748
2020,12,155417135,31542850
2020,20,155417247,31542874
2020,12,155421262,31542913
2020,10,155417609,31542932
2020,18,155417707,31534835
2020,12,155421382,31542962
2020,12,155417881,31542995
2020,12,155417956,31534855
2020,20,155421518,31534859
2020,12,155421635,31534879
2020,3,155418140,31543034
2020,3,155418128,31543030
2020,12,155418134,31534873
2020,9,155418245,31543053
2020,18,155418251,31543055
2020,3,155418331,31534890
2020,18,155421720,31534887
2020,12,155421720,31543067
2020,12,155418365,31534895
2020,12,155421767,31543086
2020,9,155418445,31543097
2020,12,155418602,31534921
2020,12,155422026,31534940
2020,12,155418835,31543158
2020,20,155419056,31534981
2020,12,155422279,31534984
2020,20,155419191,31543205
2020,20,155419217,31534999
2020,12,155419202,31534996
2020,20,155422422,31543210
2020,18,155422431,31535001
2020,18,155422428,31535000
2020,11,155419276,31535004
2020,20,155419420,31543230
2020,20,155419433,31535018
2020,12,155422605,31535026
2020,20,155419614,31543278
2020,12,155422659,31543281
2020,18,155422734,31535047
2020,19,155419887,31543331
2020,4,155419961,31543347
2020,12,155422791,31543360
2020,12,155422821,31543378
2020,19,153347976,30917283
2020,12,153348445,30917370
2020,12,153354001,30917479
2020,12,153355315,30913109
2020,3,153350793,30917693
2020,3,153355532,30917692
2020,12,153356123,30917802
2020,12,153356119,30913260
2020,5,153361184,30913269
2020,12,153363208,30918121
2020,18,153358325,30913568
2020,12,153363658,30913590
2020,3,153358791,30913662
2020,12,153358830,30918309
2020,12,153359265,30913746
2020,12,153359567,30918498
2020,9,153365642,30913861
2020,12,153491060,30948029
2020,12,153496281,30946471
2020,12,153496422,30948087
2020,18,153497044,30946576
2020,12,153495439,30948195
2020,12,153497066,30946584
2020,12,153497087,30946588
2020,12,153497302,30946630
2020,12,153497399,30946644
2020,3,153495632,30948222
2020,3,153495628,30946654
2020,12,153495700,30948234
2020,12,153495701,30948235
2020,3,153495733,30948239
2020,9,153497553,30946670
2020,12,153495846,30948252
2020,12,153495931,30948266
2020,19,153497787,30948273
2020,12,153386172,30920927
2020,12,153387439,30916242
2020,12,153387582,30916260
2020,3,153388579,30916426
2020,12,153388788,30921160
2020,12,153389060,30916481
2020,12,153392660,30916491
2020,12,153389275,30916511
2020,12,153389292,30916518
2020,12,153392990,30916551
2020,12,153389651,30916568
2020,3,153389707,30921320
2020,12,153390214,30921426
2020,9,153414582,30924798
2020,18,153414585,30924799
2020,10,153420986,30930983
2020,12,153414963,30924875
2020,3,153426186,30931267
2020,12,161350499,33245895
2020,3,160123811,32951528
2020,19,160123836,32951532
2020,12,160123857,32951539
2020,2,160119322,32955153
2020,12,160119346,32955159
2020,12,160119551,32955215
2020,3,160119864,32951679
2020,18,160119908,32955258
2020,12,160120132,32955310
2020,9,160120418,32955366
2020,2,160120495,32956794
2020,12,160120589,32956818
2020,18,160125563,32955432
2020,18,160125581,32956853
2020,12,160120733,32956857
2020,12,160125592,32955441
2020,3,160120836,32956876
2020,3,160120857,32956885
2020,12,160125748,32956891
2020,12,160121033,32955503
2020,3,160126165,32955552
2020,19,160126509,32956987
2020,12,160126915,32955678
2020,10,160127072,32955712
2020,9,160127072,32955711
2020,3,160127089,32955713
2020,18,160127448,32955794
2020,18,160127443,32955793
2020,12,160132269,32957193
2020,12,160127853,32955852
2020,18,160127963,32957240
2020,3,160132816,32957300
2020,12,160128348,32955941
2020,12,160128467,32957338
2020,20,160128637,32957369
2020,20,160133211,32957371
2020,6,160128884,32956019
2020,12,160133454,32957408
2020,18,160133615,32957464
2020,18,160133617,32957467
2020,12,160129212,32956100
2020,12,160129784,32956189
2020,12,160134306,32957611
2020,12,160134359,32957618
2020,18,160129973,32956219
2020,18,160129977,32956220
2020,12,160130048,32956226
2020,12,160130118,32956237
2020,2,160130246,32957649
2020,12,160130364,32957669
2020,20,160135181,32956365
2020,12,161113344,33191649
2020,3,161113348,33197365
2020,12,153578518,30961333
2020,12,153578525,30963364
2020,18,153575286,30963374
2020,12,153575298,30961349
2020,19,153578581,30963380
2020,12,153575330,30961359
2020,19,153575336,30963383
2020,18,153578586,30963381
2020,12,153578620,30961368
2020,14,153578633,30961369
2020,12,153578642,30963401
2020,12,153578668,30963405
2020,12,153578721,30961391
2020,18,153578748,30963414
2020,18,153578771,30963423
2020,12,153575651,30961412
2020,18,153578844,30963439
2020,12,153575731,30961426
2020,12,153578873,30963442
2020,12,153575985,30961462
2020,12,153576008,30963470
2020,12,153579137,30963482
2020,18,157844561,32287395
2020,12,157840035,32287458
2020,18,157845320,32287514
2020,10,157845316,32287513
2020,12,157840425,32291946
2020,9,157840534,32287544
2020,12,157840735,32292003
2020,18,157846294,32287652
2020,18,157841121,32287654
2020,12,157846295,32287653
2020,12,157846495,32292077
2020,12,157851308,32287693
2020,9,157846538,32292084
2020,10,157851329,32287696
2020,10,157846548,32287699
2020,9,157851465,32287719
2020,18,157851476,32287724
2020,20,157851642,32292131
2020,12,157846983,32287769
2020,18,157847101,32287796
2020,12,157847521,32287873
2020,20,157852221,32292218
2020,12,157852251,32287878
2020,12,157847703,32287912
2020,12,157847760,32292252
2020,18,157847866,32287956
2020,12,157847942,32287970
2020,9,157847944,32287971
2020,9,157848083,32288000
2020,3,157848226,32292325
2020,20,157848204,32288018
2020,12,157852944,32288031
2020,12,157853181,32292371
2020,18,157853277,32292385
2020,9,157853314,32292390
2020,12,157853324,32288095
2020,20,157849163,32292443
2020,12,157853764,32288191
2020,18,157853821,32288201
2020,12,157849799,32292512
2020,18,157854353,32292539
2020,12,157854393,32288305
2020,12,157854399,32288307
2020,12,157854466,32288321
2020,12,157850098,32288323
2020,18,157850092,32292572
2020,12,157854514,32288331
2020,12,157850146,32288336
2020,9,157854551,32288357
2020,18,157850240,32288363
2020,12,153319922,30910461
2020,12,153324565,30904947
2020,12,153328156,30911051
2020,12,153334436,30911488
2020,12,153415102,30924906
2020,3,153421712,30931122
2020,9,153415378,30924935
2020,18,153415767,30925000
2020,12,153319857,30904729
2020,3,153319915,30910459
2020,19,153319961,30910467
2020,12,153319989,30910474
2020,12,153320766,30910599
2020,12,153320834,30910608
2020,19,153324887,30905015
2020,12,153329930,30905558
2020,12,153341568,30906150
2020,12,153337903,30911829
2020,12,153341789,30911850
2020,12,153341836,30906227
2020,12,155405600,31541736
2020,12,155393717,31533502
2020,12,155393918,31541787
2020,12,155405896,31533576
2020,3,155406216,31541851
2020,18,155394713,31533718
2020,19,155406527,31541904
2020,3,155406951,31541937
2020,12,155407102,31541965
2020,12,155395524,31541981
2020,12,155395557,31533860
2020,3,155396067,31533957
2020,18,155396104,31533960
2020,12,155396155,31542099
2020,12,155411200,31533989
2020,12,155407873,31542128
2020,12,155407942,31542138
2020,3,155408330,31542192
2020,12,155412026,31542220
2020,18,155408628,31534141
2020,19,155409387,31542366
2020,12,155409483,31534314
2020,12,155413215,31534322
2020,12,155413227,31534323
2020,12,155413256,31534331
2020,12,155413306,31542410
2020,12,155413337,31534342
2020,12,155409612,31542413
2020,11,155413395,31534349
2020,12,155413498,31534360
2020,12,155409727,31542430
2020,3,155409845,31542447
2020,18,155413709,31534383
2020,12,155409873,31534384
2020,18,155409889,31542452
2020,12,155413850,31534404
2020,4,155413854,31534405
2020,20,155409991,31542465
2020,12,155413879,31542475
2020,12,155413878,31542474
2020,12,155413896,31534421
2020,18,155413914,31542480
2020,18,155410054,31534426
2020,10,155410055,31542483
2020,12,155410067,31542485
2020,11,155410096,31542490
2020,18,155414001,31534436
2020,12,155410139,31542499
2020,19,155410145,31542501
2020,12,155410161,31542504
2020,20,155414183,31534469
2020,18,155414191,31542515
2020,10,155414207,31534474
2020,12,155410230,31534475
2020,12,155414240,31534481
2020,19,155410266,31542522
2020,19,155414251,31534485
2020,12,155410302,31542525
2020,12,155414317,31542528
2020,3,155410317,31542530
2020,3,155414321,31534492
2020,12,155410325,31542531
2020,17,155414374,31534500
2020,3,155414481,31542548
2020,12,155410424,31534513
2020,12,155410429,31542551
2020,20,155410416,31542547
2020,11,155414504,31534514
2020,12,155414515,31534516
2020,12,155410467,31542554
2020,12,155414554,31542555
2020,18,155414616,31542562
2020,12,155410502,31542565
2020,18,155410502,31542566
2020,12,155414706,31534548
2020,19,155414728,31534549
2020,12,155414727,31534550
2020,12,155410649,31542592
2020,12,155414843,31542595
2020,12,155414856,31534564
2020,12,155414857,31542596
2020,12,155410670,31542599
2020,18,155410696,31542603
2020,18,155410694,31534578
2020,12,155410704,31534581
2020,9,155410747,31534594
2020,12,155410775,31542614
2020,12,155410785,31542617
2020,20,155415163,31534635
2020,12,155415183,31534636
2020,12,155415197,31534639
2020,12,155415224,31542648
2020,12,155410971,31542654
2020,18,155410985,31534649
2020,10,155411010,31542660
2020,9,155415292,31534660
2020,17,155411041,31542664
2020,12,155411056,31542667
2020,12,155411099,31542680
2020,20,155415444,31534671
2020,19,155411151,31542693
2020,12,155415491,31542695
2020,12,155416288,31542706
2020,12,155416297,31542708
2020,18,155416297,31534697
2020,12,155416301,31542709
2020,19,155415629,31534704
2020,12,155415628,31542715
2020,12,155416340,31534706
2020,6,155415647,31534709
2020,12,155415687,31542735
2020,12,155415718,31542746
2020,12,155416770,31542784
2020,12,155415846,31542786
2020,12,155415860,31542792
2020,20,155416863,31534739
2020,3,155416868,31534740
2020,12,155416933,31534744
2020,18,155416932,31542809
2020,12,155416961,31542816
2020,12,155415940,31542823
2020,12,155417008,31534751
2020,12,155415987,31534760
2020,12,155417078,31542839
2020,12,155415978,31542834
2020,12,155417120,31542849
2020,20,155417129,31534768
2020,9,155416062,31534773
2020,20,155416097,31534780
2020,20,155416114,31542863
2020,2,155416129,31534785
2020,9,155416093,31542857
2020,18,155416123,31542864
2020,12,155417271,31542876
2020,3,155417264,31534796
2020,20,155417302,31542883
2020,12,155417509,31534813
2020,9,155417547,31542925
2020,9,155417546,31542924
2020,12,155417570,31542926
2020,18,155421375,31542957
2020,12,155421375,31542956
2020,9,155417769,31542965
2020,12,155421393,31542966
2020,12,155421421,31542977
2020,9,155417892,31542997
2020,18,153352841,30917265
2020,12,153348346,30912760
2020,12,153348470,30917377
2020,14,153348400,30912773
2020,12,153353473,30917396
2020,3,153349195,30917497
2020,12,153349333,30912933
2020,18,153350188,30917620
2020,20,153355060,30917627
2020,12,153355520,30913138
2020,10,153351061,30913188
2020,18,153355902,30913224
2020,18,153356210,30913237
2020,18,153356018,30917777
2020,12,153356108,30913259
2020,18,153356684,30917869
2020,19,153361870,30917937
2020,12,153361894,30913388
2020,12,153361905,30917948
2020,12,153362812,30918073
2020,12,153362926,30918083
2020,12,153357939,30913497
2020,12,153358215,30918134
2020,12,153358393,30913577
2020,12,153358521,30913596
2020,10,153363864,30918253
2020,18,153358685,30918275
2020,18,153358807,30918306
2020,17,153364046,30918308
2020,3,153364048,30918311
2020,18,153359370,30913761
2020,12,153364874,30913769
2020,12,153359641,30918523
2020,4,153359836,30913837
2020,12,153365567,30918596
2020,12,153365737,30913874
2020,12,153360208,30913892
2020,10,153360213,30918649
2020,6,153366105,30913934
2020,12,153366246,30918724
2020,20,153360651,30913964
2020,18,155394320,31533635
2020,12,155394896,31533741
2020,12,155406683,31533745
2020,12,155394981,31533750
2020,12,155406893,31541926
2020,12,155395185,31533776
2020,12,155407220,31541984
2020,18,155395753,31542011
2020,12,155395830,31533919
2020,12,155407478,31542033
2020,20,155407556,31542054
2020,12,155407667,31533952
2020,20,155408046,31534031
2020,3,155411493,31542156
2020,12,155411781,31534074
2020,9,155412016,31534114
2020,10,155408577,31542231
2020,9,155412130,31534130
2020,12,155412187,31534142
2020,12,155412245,31542240
2020,12,155408684,31534154
2020,9,155412344,31534169
2020,2,155412352,31542259
2020,12,155412368,31542262
2020,17,155412420,31542269
2020,3,155412424,31534185
2020,12,155408868,31542276
2020,3,155408892,31534195
2020,9,155408914,31542286
2020,9,155408927,31534204
2020,18,155408973,31542295
2020,5,155412621,31534218
2020,12,155412631,31534220
2020,9,155412681,31534226
2020,12,155412683,31534227
2020,3,155412712,31534232
2020,12,155409127,31542320
2020,12,155412775,31534242
2020,12,155409146,31534244
2020,20,155412830,31534247
2020,18,155409195,31542329
2020,18,155412884,31534257
2020,12,155412888,31534258
2020,12,155409267,31534263
2020,18,155409268,31542340
2020,17,155412945,31534267
2020,12,155409281,31534270
2020,12,155409277,31542342
2020,12,155412970,31542346
2020,9,155413028,31534283
2020,19,155409365,31542359
2020,12,155409421,31542378
2020,12,155418032,31543019
2020,9,155418289,31543066
2020,18,155418375,31543082
2020,12,155421759,31543083
2020,12,155418416,31534899
2020,20,155421862,31543105
2020,12,155418629,31543125
2020,3,155418645,31543130
2020,9,155421955,31534927
2020,20,155421964,31534929
2020,12,155422013,31543142
2020,12,155422126,31534956
2020,12,155419004,31534975
2020,12,155419055,31534978
2020,20,155422309,31534989
2020,12,155422452,31535003
2020,20,155419830,31535043
2020,12,155419952,31543344
2020,18,155419970,31543349
2020,12,155422783,31543356
2020,12,155419991,31543357
2020,18,155422829,31535070
2020,12,155422869,31535080
2020,12,155422924,31535093
2020,18,155420080,31543382
2020,12,155422952,31535102
2020,12,155423060,31535138
2020,12,155423093,31535145
2020,4,155405468,31533460
2020,4,155393599,31533467
2020,12,155393653,31533479
2020,12,155405583,31533493
2020,12,155393781,31533518
2020,12,155393775,31541756
2020,12,155393769,31533515
2020,18,155405722,31541765
2020,12,155405733,31533531
2020,12,155393869,31533535
2020,12,155393983,31533570
2020,18,155405900,31541803
2020,18,155394017,31541804
2020,12,155394050,31533581
2020,12,155394065,31533586
2020,14,155394071,31533587
2020,3,155394136,31541815
2020,12,155406060,31541830
2020,12,155406095,31541834
2020,19,155406133,31541840
2020,3,155394391,31533645
2020,4,155394388,31533643
2020,12,155394531,31541868
2020,12,155394578,31541876
2020,18,155406375,31533685
2020,12,156527115,31907000
2020,12,156531963,31888013
2020,12,156532018,31888023
2020,10,156527206,31888024
2020,5,156527301,31907034
2020,19,156527340,31907045
2020,9,156527699,31888082
2020,10,156532343,31888081
2020,2,156528330,31888155
2020,19,156528879,31907318
2020,17,156528876,31907316
2020,17,156533138,31888220
2020,3,156529100,31907351
2020,9,156529100,31907352
2020,12,156529294,31888276
2020,18,156534107,31907609
2020,18,156536594,31888524
2020,3,156536603,31907835
2020,12,156536652,31907848
2020,12,156537163,31907930
2020,12,156535493,31888604
2020,12,156537504,31888609
2020,12,156535894,31888640
2020,20,156538413,31908097
2020,12,156538749,31888723
2020,3,156541873,31908242
2020,12,156542159,31888810
2020,3,156540175,31888855
2020,12,156542599,31888879
2020,12,156543152,31888976
2020,2,156543406,31889033
2020,12,156543486,31908612
2020,20,156526572,31906888
2020,19,156527068,31906987
2020,12,156532267,31907086
2020,20,156527707,31907108
2020,12,156532692,31907197
2020,12,156533068,31888205
2020,12,156533095,31888207
2020,12,156529282,31888271
2020,18,156529606,31907473
2020,18,156534046,31907593
2020,18,156530611,31907641
2020,18,156531039,31907728
2020,12,156535234,31907915
2020,18,156535234,31888566
2020,19,156537844,31908024
2020,3,156538702,31908151
2020,17,156539474,31908280
2020,17,156539476,31908281
2020,12,156539549,31888796
2020,9,156542531,31888862
2020,12,156542600,31888880
2020,18,156540341,31888885
2020,12,156540344,31908427
2020,3,156540814,31908513
2020,18,156540816,31888952
2020,18,156540850,31908520
2020,12,156526601,31887945
2020,3,156532172,31907058
2020,10,156527585,31907090
2020,12,156532425,31888098
2020,3,156527865,31907133
2020,18,156528306,31907206
2020,12,156532795,31907223
2020,12,156528473,31907235
2020,12,156528708,31907273
2020,12,156528887,31907320
2020,18,156533210,31888233
2020,19,156529252,31888263
2020,12,156529530,31907449
2020,12,156533665,31907487
2020,12,156529824,31907517
2020,10,156529842,31907521
2020,12,156530061,31907552
2020,9,156533993,31888341
2020,9,156526982,31906968
2020,19,156526766,31906929
2020,3,156527060,31906989
2020,18,156527272,31907029
2020,12,156532280,31888063
2020,9,156532276,31907091
2020,12,156532281,31888064
2020,12,156532532,31907152
2020,3,156528075,31888122
2020,12,156533050,31907290
2020,12,156528823,31907305
2020,18,156533135,31888219
2020,12,156529795,31888313
2020,10,156530508,31907622
2020,12,156530857,31907683
2020,12,156534320,31907684
2020,3,156536593,31907833
2020,12,156535086,31907885
2020,20,156535481,31888601
2020,3,156535888,31888639
2020,12,156538105,31908058
2020,12,156526533,31906875
2020,10,156527517,31907078
2020,3,156527793,31907123
2020,3,156532402,31907124
2020,12,156528289,31907203
2020,12,156532935,31907259
2020,18,156528975,31888231
2020,19,156529208,31907376
2020,3,156533349,31888258
2020,12,156529339,31907412
2020,12,156529610,31907475
2020,12,156534133,31888370
2020,19,156534271,31888408
2020,18,156530782,31907670
2020,12,156536576,31907829
2020,9,156536626,31888527
2020,12,156536651,31907849
2020,12,156535088,31888540
2020,9,156537153,31888576
2020,18,156537153,31888577
2020,12,156535639,31888621
2020,20,156537780,31908009
2020,20,156538088,31908054
2020,20,156541714,31908189
2020,12,156539393,31888784
2020,12,156542370,31908368
2020,3,156542494,31888853
2020,12,156526502,31906872
2020,12,156531527,31887934
2020,5,156526570,31887941
2020,12,156526729,31906924
2020,12,156527877,31907136
2020,9,156527864,31888105
2020,9,156532440,31888104
2020,18,156528101,31888127
2020,12,156532815,31907226
2020,12,156528495,31888171
2020,18,156533124,31888216
2020,19,156533159,31888226
2020,18,156528967,31907335
2020,18,156533240,31888237
2020,6,156533637,31907478
2020,18,156533785,31888320
2020,12,156529985,31907543
2020,12,156534037,31907590
2020,12,156530999,31888448
2020,12,156536217,31907762
2020,12,156534621,31888477
2020,20,156536418,31888500
2020,12,156534785,31888502
2020,12,156536755,31907867
2020,12,156536847,31907880
2020,12,156537048,31907914
2020,20,156537103,31907924
2020,12,156535447,31888595
2020,12,156535480,31907960
2020,12,156537827,31908020
2020,20,156537950,31888641
2020,12,156536018,31908055
2020,12,156536157,31888680
2020,12,156542314,31908360
2020,12,156542810,31888928
2020,3,156540767,31908502
2020,3,156542970,31908508
2020,12,156541053,31908556
2020,20,156541113,31908569
2020,12,156546227,31908584
2020,12,156536385,31907793
2020,20,156537544,31907978
2020,12,156538354,31908089
2020,17,156538608,31908131
2020,18,156541604,31908169
2020,3,156538858,31908177
2020,18,156541689,31908185
2020,11,156538930,31888743
2020,3,156539370,31908264
2020,2,156539367,31908263
2020,3,156542088,31908294
2020,12,156542088,31908295
2020,16,156542088,31888795
2020,3,156540139,31908396
2020,12,156542786,31888920
2020,20,156540595,31908472
2020,12,160118773,32955048
2020,12,160118784,32955051
2020,12,160118810,32951512
2020,9,160118835,32951514
2020,12,160123752,32955060
2020,3,160123778,32951517
2020,3,160118940,32951524
2020,18,160118939,32955068
2020,3,160118966,32955071
2020,18,160123827,32955074
2020,12,160123838,32951533
2020,12,160119010,32955082
2020,18,160119021,32955086
2020,18,160119032,32955088
2020,18,160119050,32951543
2020,12,160119043,32955089
2020,12,160123888,32951544
2020,5,160123902,32951548
2020,12,160119127,32951552
2020,3,160119132,32955107
2020,20,160119137,32951555
2020,20,160123941,32955112
2020,4,160123942,32955113
2020,4,160123943,32951556
2020,3,160123969,32955125
2020,20,160123985,32951562
2020,4,160124043,32951574
2020,12,160119304,32955144
2020,9,160119298,32951576
2020,12,160119355,32951585
2020,2,160119380,32951594
2020,17,160124159,32951600
2020,12,160124159,32951599
2020,20,160124187,32951607
2020,10,160124183,32951605
2020,12,160124251,32951618
2020,12,160124243,32951616
2020,5,160124271,32955204
2020,5,160124270,32951621
2020,12,160119503,32955207
2020,12,160124307,32951628
2020,18,160119548,32955214
2020,12,160119644,32951646
2020,12,160119681,32955232
2020,19,156526942,31887993
2020,12,156527029,31906977
2020,12,156528042,31907160
2020,12,156532609,31907171
2020,12,156532947,31907263
2020,12,156533375,31907388
2020,12,156533464,31907419
2020,10,156533552,31907438
2020,12,156529521,31907445
2020,3,156529788,31907507
2020,3,156529834,31907519
2020,3,156529946,31907535
2020,10,156530757,31907666
2020,9,156530982,31907709
2020,12,156531035,31907725
2020,18,156531035,31907726
2020,18,156536245,31888482
2020,20,156537606,31907986
2020,12,156535831,31888633
2020,20,156536117,31888674
2020,3,156539760,31908331
2020,3,156540277,31888870
2020,18,156540326,31908422
2020,12,156542634,31888891
2020,18,156540525,31908460
2020,2,156540801,31908506
2020,12,156546250,31908593
2020,10,157064167,32031399
2020,3,157064305,32031429
2020,4,157064319,32031438
2020,3,157064332,32036108
2020,12,157059680,32036151
2020,12,157059678,32031506
2020,5,157060304,32036244
2020,10,156531859,31887998
2020,10,156527382,31907052
2020,12,156527646,31907095
2020,9,156532358,31888086
2020,9,156527727,31888084
2020,18,156532448,31907135
2020,12,156528081,31907168
2020,12,156533003,31888194
2020,18,156528961,31888229
2020,18,156534014,31888342
2020,12,156530461,31907616
2020,9,156530731,31907662
2020,12,156530791,31907673
2020,12,156536663,31907851
2020,3,156537147,31888575
2020,3,156537146,31888574
2020,12,156538370,31908092
2020,2,156538882,31888741
2020,12,156546240,31889002
2020,9,156546333,31908623
2020,12,156543520,31889065
2020,12,156543759,31889134
2020,12,156543766,31908679
2020,9,156531755,31887977
2020,12,156526822,31906941
2020,12,156532067,31907027
2020,17,156527465,31907068
2020,12,153591520,30967364
2020,18,153588405,30967382
2020,12,153591684,30967404
2020,12,153591721,30967412
2020,4,153591751,30967416
2020,3,153591782,30967427
2020,3,153591819,30964267
