"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,1,153682177
2020,6,153682177
2020,6,153682178
2020,9,153687031
2020,9,153687328
2020,8,153682670
2020,1,153687522
2020,6,153688465
2020,1,153688582
2020,9,153689715
2020,6,153690184
2020,6,153685029
2020,6,153690341
2020,9,153690523
2020,9,153690558
2020,9,153690578
2020,6,153324394
2020,9,153324896
2020,6,153326787
2020,1,153711652
2020,6,153328311
2020,6,153329696
2020,6,153333258
2020,6,153330151
2020,6,153330604
2020,9,153711959
2020,9,153986835
2020,9,153986567
2020,6,153984321
2020,9,153987289
2020,9,153984853
2020,1,153987485
2020,1,153987484
2020,9,153985107
2020,9,153987692
2020,6,153985162
2020,9,153987719
2020,9,153987829
2020,9,153987909
2020,9,153987942
2020,6,153985588
2020,9,153988353
2020,6,153986065
2020,6,153986066
2020,6,153989578
2020,8,153989603
2020,9,153989621
2020,6,153989848
2020,6,153989981
2020,8,153989981
2020,9,153990188
2020,8,153990197
2020,9,153992691
2020,6,153990642
2020,6,153990643
2020,9,155393641
2020,9,155405604
2020,9,155393802
2020,6,155405756
2020,6,155405755
2020,9,155405757
2020,6,155405859
2020,9,155393959
2020,9,155394235
2020,6,155394670
2020,9,155406692
2020,6,155395159
2020,6,155395468
2020,9,155407161
2020,9,155407473
2020,9,155407652
2020,9,155408138
2020,14,155411949
2020,9,155408435
2020,9,155412013
2020,9,155408877
2020,6,155412731
2020,9,155413694
2020,9,155413754
2020,6,155410326
2020,9,155410368
2020,3,155414469
2020,6,155414470
2020,9,155414540
2020,9,155410554
2020,9,155410994
2020,9,155416370
2020,9,155416425
2020,6,155416779
2020,9,155415917
2020,6,155415919
2020,6,155417220
2020,9,155416141
2020,9,155416171
2020,9,155417675
2020,6,155417876
2020,6,155421725
2020,9,155418525
2020,6,155418505
2020,8,155422034
2020,9,155422033
2020,9,155419299
2020,8,155422745
2020,6,153688040
2020,8,153682950
2020,1,153682985
2020,1,153682982
2020,9,153682971
2020,9,153683024
2020,9,153688246
2020,9,153683314
2020,1,153689145
2020,7,162043425
2020,3,153684226
2020,1,153684331
2020,1,153689897
2020,9,153684797
2020,9,153685078
2020,9,153690368
2020,6,153690532
2020,9,153690963
2020,1,153685546
2020,9,153691368
2020,1,162043358
2020,9,153691713
2020,9,153691926
2020,2,153691955
2020,5,153691984
2020,1,162043489
2020,6,162043496
2020,6,162039350
2020,6,162039349
2020,6,162039363
2020,9,162039412
2020,1,162039417
2020,1,162043598
2020,6,162039461
2020,2,162043631
2020,1,162043631
2020,6,162039467
2020,3,162043636
2020,5,162043753
2020,6,162039580
2020,6,162043767
2020,8,162039663
2020,9,162039679
2020,9,162043881
2020,1,162039765
2020,9,162043926
2020,9,162043952
2020,6,162043957
2020,6,162043944
2020,2,162039788
2020,6,162043987
2020,1,162039826
2020,9,162039827
2020,9,162039835
2020,9,162039873
2020,9,162039878
2020,6,162044081
2020,6,162039879
2020,9,162039988
2020,6,162044246
2020,9,162044388
2020,6,162044594
2020,6,162045235
2020,1,162046301
2020,6,162046299
2020,9,153989539
2020,6,153989545
2020,7,153991866
2020,9,153989629
2020,9,153989679
2020,9,153992004
2020,6,153992043
2020,6,153989874
2020,9,153989916
2020,9,153992225
2020,6,153989997
2020,9,153990039
2020,9,153992409
2020,9,153992598
2020,9,153990360
2020,3,153992692
2020,9,153992764
2020,6,153990439
2020,6,153992744
2020,1,153992763
2020,3,153992762
2020,9,153992968
2020,1,153990611
2020,9,153990847
2020,6,153993282
2020,6,153993279
2020,9,153993644
2020,6,153994037
2020,9,159335335
2020,9,159335339
2020,9,159335338
2020,6,159337958
2020,6,159337976
2020,6,159338004
2020,9,159338061
2020,9,159338162
2020,6,159335570
2020,6,159338192
2020,9,159338200
2020,6,159338203
2020,6,159338205
2020,6,159335583
2020,6,159338213
2020,6,159338224
2020,1,159338223
2020,6,159338223
2020,1,159335593
2020,6,159335593
2020,6,159338219
2020,6,159335596
2020,6,159335604
2020,6,159338234
2020,1,159338233
2020,6,159338233
2020,6,159338289
2020,9,159335705
2020,9,159335713
2020,9,159335710
2020,6,159338365
2020,6,159338387
2020,6,159338386
2020,8,159338395
2020,9,153986421
2020,6,153983858
2020,6,153983863
2020,6,153983862
2020,9,153986449
2020,9,153983869
2020,9,153983871
2020,9,153986461
2020,9,153983904
2020,9,153983909
2020,9,153986493
2020,2,153986503
2020,14,153983987
2020,9,153986513
2020,9,153986530
2020,6,153984010
2020,9,153986555
2020,9,153984029
2020,9,153984032
2020,9,153986593
2020,9,153986595
2020,9,153986602
2020,9,153984120
2020,9,153984114
2020,6,153986654
2020,6,153986655
2020,9,153986711
2020,9,153984178
2020,9,153984197
2020,1,153984207
2020,6,153986741
2020,1,153986741
2020,9,153986531
2020,6,153984079
2020,9,153984192
2020,9,153986900
2020,6,153986901
2020,6,153986909
2020,6,153986907
2020,9,153984419
2020,6,153984775
2020,9,153987418
2020,9,153984999
2020,9,153985089
2020,1,153987747
2020,9,153985473
2020,9,153988194
2020,9,153985599
2020,6,153988287
2020,6,153988309
2020,9,153985675
2020,9,153985719
2020,6,153985758
2020,9,153988518
2020,9,153988544
2020,9,153986011
2020,9,153986023
2020,6,153991438
2020,2,153989182
2020,9,153991471
2020,9,153991695
2020,9,153989553
2020,6,153989554
2020,9,153989656
2020,9,153992076
2020,1,153989827
2020,1,153989898
2020,1,153992200
2020,6,153989920
2020,3,153992223
2020,1,153989993
2020,9,153989992
2020,9,153990086
2020,9,153993015
2020,6,153993248
2020,8,153993248
2020,6,153993252
2020,6,153993311
2020,9,153990957
2020,6,153993579
2020,9,153991085
2020,9,153983916
2020,9,153983977
2020,6,153986583
2020,9,153984070
2020,9,153986635
2020,6,153984103
2020,9,153984169
2020,7,153986805
2020,1,153986805
2020,2,153984346
2020,6,153986887
2020,9,153986925
2020,9,153987035
2020,9,153984540
2020,9,153984834
2020,1,153984876
2020,6,153985063
2020,1,153987616
2020,6,153985123
2020,6,153987666
2020,9,153987717
2020,6,153987725
2020,6,153985236
2020,9,153985263
2020,1,153987845
2020,9,153985292
2020,9,153987903
2020,9,153985344
2020,6,153988019
2020,6,153985390
2020,9,153985394
2020,9,153988063
2020,9,153988062
2020,6,153988249
2020,3,153985659
2020,9,153985690
2020,9,153985736
2020,1,153988593
2020,9,153985973
2020,1,153988728
2020,1,153988730
2020,9,153988737
2020,9,153986069
2020,1,153988989
2020,6,153989112
2020,9,153991428
2020,9,153991444
2020,6,153989257
2020,9,153989259
2020,6,153991865
2020,8,153989689
2020,8,153989682
2020,9,153989755
2020,8,153992148
2020,6,153992148
2020,9,153992199
2020,9,153992239
2020,6,153992290
2020,6,153992289
2020,9,153990116
2020,6,153990196
2020,6,153990229
2020,6,153990267
2020,9,153992583
2020,6,153992693
2020,9,153992813
2020,9,153992869
2020,6,153992994
2020,9,153990654
2020,9,153993199
2020,6,153993564
2020,6,153993561
2020,9,153993651
2020,9,153984260
2020,6,153986855
2020,6,153986854
2020,9,153984366
2020,9,153984448
2020,9,153986971
2020,9,153986994
2020,9,153984468
2020,9,153984475
2020,6,153984512
2020,6,153987047
2020,9,153984556
2020,6,153984737
2020,6,153984790
2020,6,153987561
2020,6,153987554
2020,1,153984970
2020,9,153984984
2020,9,153987567
2020,6,153985024
2020,6,153985033
2020,9,153985046
2020,6,153985051
2020,6,153987632
2020,9,153985111
2020,9,153985171
2020,9,153985217
2020,6,153987813
2020,9,153985254
2020,9,153987864
2020,9,153987873
2020,6,153985331
2020,9,153988000
2020,9,153988005
2020,9,153988045
2020,6,153988072
2020,6,153985548
2020,9,153988198
2020,3,153985549
2020,9,153988577
2020,9,153988600
2020,9,153985884
2020,9,153988629
2020,9,153988672
2020,6,153988680
2020,9,153988709
2020,9,153986022
2020,9,153986028
2020,7,153986031
2020,9,153988745
2020,6,153988778
2020,8,153988778
2020,9,153986074
2020,6,153988792
2020,6,153986083
2020,6,153988907
2020,9,153991205
2020,1,153988978
2020,9,153991292
2020,6,153991352
2020,1,153991351
2020,9,153991420
2020,9,153991491
2020,9,153989243
2020,1,153991533
2020,1,153991577
2020,6,153991580
2020,6,153989336
2020,9,153991624
2020,9,153989367
2020,1,153989420
2020,6,153989493
2020,9,153991813
2020,7,153989614
2020,6,153989614
2020,6,153991909
2020,6,153989631
2020,9,153989659
2020,9,153991977
2020,9,153991991
2020,6,153992029
2020,9,153989715
2020,6,153992037
2020,14,153989761
2020,9,153989752
2020,6,153992094
2020,9,153992126
2020,6,153989835
2020,9,153992146
2020,6,153989843
2020,3,153989843
2020,1,153992150
2020,6,153989954
2020,9,153989964
2020,6,153992318
2020,9,153992317
2020,9,153992532
2020,9,153992509
2020,6,153992850
2020,9,153992910
2020,9,153992995
2020,6,153990584
2020,9,153990704
2020,1,153993136
2020,8,153990839
2020,6,153990871
2020,8,153993449
2020,6,153991079
2020,3,153993806
2020,6,153993822
2020,6,153996222
2020,6,153993891
2020,6,153993899
2020,6,153993898
2020,8,153993906
2020,6,153996268
2020,3,153993988
2020,6,153993987
2020,9,153572632
2020,9,153576605
2020,9,153576615
2020,9,153573038
2020,6,153577029
2020,9,153573524
2020,9,153573783
2020,9,153573930
2020,9,153574280
2020,6,153577879
2020,9,153574640
2020,6,153574716
2020,6,153574908
2020,6,153578349
2020,6,153575018
2020,6,153578584
2020,6,153578585
2020,6,153575745
2020,9,153579044
2020,9,153575993
2020,6,153581407
2020,9,153580007
2020,9,153580289
2020,6,153582623
2020,6,153582677
2020,1,153580387
2020,1,153582989
2020,1,153580677
2020,9,153580706
2020,6,153580940
2020,9,153583808
2020,9,153583887
2020,8,153583986
2020,6,153584011
2020,9,153586623
2020,9,153584509
2020,9,153584665
2020,6,153586833
2020,6,153986425
2020,6,153983928
2020,3,153986522
2020,5,153986538
2020,6,153984046
2020,9,153986606
2020,9,153984110
2020,9,153986645
2020,2,153986679
2020,8,153986681
2020,9,153986724
2020,9,153984216
2020,9,153986753
2020,9,153986774
2020,9,153986784
2020,9,153984250
2020,1,153984262
2020,10,153984272
2020,9,153984276
2020,6,153984298
2020,9,153986834
2020,6,153984313
2020,6,153984325
2020,9,153984370
2020,9,153984371
2020,6,153986875
2020,9,153986878
2020,9,153986868
2020,9,153986906
2020,6,153984388
2020,6,153986904
2020,9,153984394
2020,6,153984401
2020,6,153986893
2020,9,153984367
2020,9,153984406
2020,9,153984407
2020,6,153986920
2020,9,153984411
2020,9,153986922
2020,6,153984404
2020,9,153986933
2020,9,153984432
2020,9,153984433
2020,9,153984447
2020,6,153986975
2020,9,153986974
2020,6,153986983
2020,6,153984459
2020,1,153987004
2020,9,153984488
2020,9,153987030
2020,9,153984473
2020,1,153987029
2020,9,153987048
2020,1,153987039
2020,6,153987052
2020,9,153987092
2020,9,153987088
2020,9,153987090
2020,6,153987105
2020,6,153984571
2020,9,153984581
2020,9,153984596
2020,9,153984616
2020,9,153984611
2020,1,153984609
2020,9,153987171
2020,3,153987158
2020,2,153987192
2020,1,153987192
2020,6,153987191
2020,6,153984645
2020,1,153984657
2020,6,153984656
2020,9,153987315
2020,9,153987323
2020,6,153984695
2020,9,153987313
2020,9,153987322
2020,9,153987331
2020,9,153984746
2020,9,153987381
2020,9,153984802
2020,9,153984806
2020,9,153984814
2020,9,153984810
2020,9,153984817
2020,6,153984823
2020,6,153987397
2020,9,153984813
2020,9,153987458
2020,9,153987492
2020,9,153984921
2020,6,153984924
2020,9,153984929
2020,9,153984982
2020,6,153985009
2020,9,153987592
2020,9,153987593
2020,1,153987576
2020,9,153987600
2020,6,153987597
2020,9,153987622
2020,6,153987617
2020,9,153987598
2020,9,153987606
2020,6,153985055
2020,6,153985060
2020,9,153987645
2020,6,153987663
2020,9,153987657
2020,9,153985120
2020,9,153987675
2020,9,153985136
2020,9,153987686
2020,9,153987690
2020,9,153985138
2020,9,153987696
2020,9,153987713
2020,9,153985160
2020,1,153987724
2020,6,153987712
2020,13,153985173
2020,9,153987741
2020,6,153985180
2020,6,153987751
2020,9,153987772
2020,6,153985208
2020,9,153987780
2020,6,153985230
2020,6,153985232
2020,6,153985245
2020,9,153985244
2020,9,153985267
2020,9,153985277
2020,9,153987862
2020,9,153987875
2020,9,153987931
2020,9,153987939
2020,6,153987953
2020,8,153987960
2020,9,153985336
2020,6,153985433
2020,9,153988109
2020,9,153985455
2020,6,153988108
2020,9,153985488
2020,9,153988134
2020,9,153988137
2020,9,153985504
2020,9,153988149
2020,6,153985537
2020,9,153988176
2020,9,153985545
2020,3,153985585
2020,6,153985590
2020,6,153985591
2020,9,153988228
2020,6,153988239
2020,6,153985597
2020,9,153988262
2020,9,153985634
2020,9,153985654
2020,6,153988323
2020,6,153985677
2020,6,153988349
2020,6,153985679
2020,1,153988332
2020,1,153988362
2020,6,153988358
2020,6,153988396
2020,9,153985742
2020,9,153988440
2020,9,153985779
2020,9,153988483
2020,6,153985780
2020,1,153988501
2020,5,153988514
2020,8,153985811
2020,9,153985818
2020,9,153988583
2020,1,153985873
2020,9,153988598
2020,9,153988617
2020,6,153988608
2020,14,153988614
2020,9,153985895
2020,9,153988647
2020,9,153988674
2020,9,153985958
2020,9,153985961
2020,9,153985994
2020,9,153986046
2020,9,153988771
2020,9,153988782
2020,9,153988835
2020,9,153988880
2020,9,153988903
2020,15,153988921
2020,9,153991228
2020,6,153988947
2020,9,153991223
2020,9,153991237
2020,9,153988976
2020,9,153988977
2020,9,153988975
2020,6,153989000
2020,6,153989015
2020,9,153991290
2020,6,153991323
2020,9,153991317
2020,9,153991345
2020,6,153991350
2020,9,153991363
2020,9,153991392
2020,1,153989151
2020,9,153991406
2020,9,153989150
2020,6,153991422
2020,14,153989181
2020,1,153991473
2020,1,153991481
2020,9,153991477
2020,6,153989201
2020,9,153989204
2020,9,153991489
2020,6,153989215
2020,2,153991525
2020,1,153991530
2020,1,153991616
2020,6,153991608
2020,6,153991640
2020,6,153991656
2020,1,153991657
2020,9,153991659
2020,1,153989400
2020,9,153991718
2020,6,153989489
2020,9,153989477
2020,6,153989488
2020,3,153989488
2020,6,153991772
2020,8,153991769
2020,6,153989491
2020,8,153989501
2020,9,160126074
2020,9,160126241
2020,6,160126329
2020,6,160126327
2020,6,160126427
2020,9,160131255
2020,6,160126449
2020,6,160126462
2020,1,160126496
2020,6,160131325
2020,9,160131354
2020,9,160126564
2020,9,160131510
2020,9,160131548
2020,6,160126812
2020,6,160131638
2020,1,160126833
2020,8,160126833
2020,9,160126872
2020,1,160126952
2020,9,160126980
2020,9,160131757
2020,6,160131794
2020,6,160131797
2020,9,160127058
2020,6,160131829
2020,6,160131861
2020,6,160131927
2020,6,160131969
2020,6,160131958
2020,6,160127266
2020,6,160131979
2020,9,160127346
2020,9,160132052
2020,6,160127407
2020,6,160127406
2020,9,160132147
2020,6,160127496
2020,6,160127500
2020,9,160132174
2020,8,160132343
2020,6,160127703
2020,6,160132391
2020,6,160132407
2020,6,160132428
2020,9,160132470
2020,6,160132485
2020,1,160127860
2020,6,160127925
2020,6,160132572
2020,9,160127976
2020,3,160132657
2020,9,160128114
2020,6,160132920
2020,6,160132921
2020,9,160128321
2020,6,160128500
2020,9,160133193
2020,6,160128632
2020,9,160133344
2020,9,160128827
2020,6,160128894
2020,9,160129011
2020,1,160133539
2020,6,160133539
2020,8,160133539
2020,6,160129039
2020,9,153494199
2020,6,153491102
2020,9,153496327
2020,9,153494931
2020,9,160129047
2020,9,160129087
2020,9,153495480
2020,3,160129173
2020,14,153495895
2020,8,153496018
2020,6,153496031
2020,9,153498103
2020,9,153498115
2020,6,160133700
2020,6,160133771
2020,9,160133843
2020,6,153499013
2020,9,160133900
2020,3,160133875
2020,5,160133875
2020,9,153319776
2020,9,153320252
2020,6,153324312
2020,1,153327186
2020,6,153327194
2020,6,153328136
2020,9,153330252
2020,6,153330250
2020,8,153330450
2020,9,153333844
2020,9,153333838
2020,6,153341566
2020,6,153319835
2020,6,153319939
2020,9,153319991
2020,9,153320018
2020,9,153320728
2020,9,153320736
2020,9,153327064
2020,9,153327239
2020,6,153325355
2020,6,153329634
2020,6,153333329
2020,9,153330761
2020,6,153375339
2020,9,153331139
2020,8,153341860
2020,9,153357650
2020,9,153362818
2020,6,153362922
2020,3,153363917
2020,1,153363960
2020,6,153358813
2020,9,153364073
2020,6,153365507
2020,6,153365696
2020,3,153360954
2020,6,153360978
2020,1,153366838
2020,1,153367419
2020,8,153376663
2020,6,153375338
2020,6,153415363
2020,9,153415498
2020,6,153421922
2020,8,153416001
2020,9,153494192
2020,9,153494716
2020,9,153496353
2020,9,153496368
2020,9,153496548
2020,9,153494948
2020,6,153494968
2020,10,153494977
2020,9,153496601
2020,9,153496943
2020,6,153497003
2020,9,153495486
2020,9,153497444
2020,8,153497783
2020,6,153497808
2020,6,153497791
2020,2,153501288
2020,6,153498984
2020,6,153502560
2020,6,153503677
2020,9,153503782
2020,9,153506750
2020,9,153490788
2020,6,153496467
2020,6,153497064
2020,6,153495660
2020,9,153495665
2020,9,153497514
2020,9,153497548
2020,9,153497563
2020,1,153497845
2020,9,153501960
2020,1,153502785
2020,9,153500298
2020,9,153500334
2020,9,153500401
2020,9,153504579
2020,9,153506300
2020,8,153507492
2020,9,153534357
2020,3,153538333
2020,9,153534503
2020,9,153534524
2020,9,153538563
2020,9,153534642
2020,9,153534766
2020,6,153534853
2020,6,153538943
2020,9,153538975
2020,6,153534973
2020,6,153535036
2020,6,153539156
2020,6,153539481
2020,6,153496264
2020,6,153494690
2020,9,153494747
2020,9,153494838
2020,9,153495468
2020,8,153495546
2020,6,153497331
2020,6,153497332
2020,6,153497357
2020,6,153495943
2020,9,153501192
2020,6,153502694
2020,9,153499735
2020,3,153500369
2020,9,153500393
2020,6,153538384
2020,9,153534443
2020,6,153356424
2020,6,153361204
2020,6,153356526
2020,3,153357751
2020,1,153363431
2020,1,153358420
2020,6,153358431
2020,2,153363629
2020,6,153363656
2020,6,153363874
2020,1,153364107
2020,9,153359366
2020,6,153359578
2020,9,153547351
2020,3,153367070
2020,5,153367070
2020,9,153371214
2020,5,153367153
2020,9,153367820
2020,10,153368125
2020,12,153372330
2020,9,153368441
2020,8,153544251
2020,9,153374325
2020,6,153374990
2020,9,153378806
2020,6,153387427
2020,9,153391479
2020,6,153388090
2020,9,153392039
2020,6,153388546
2020,6,153392509
2020,6,153392525
2020,9,153389389
2020,8,153393315
2020,6,153393415
2020,9,153390398
2020,8,153390518
2020,9,153390707
2020,6,153393968
2020,9,153550581
2020,8,153548284
2020,9,153542954
2020,6,153506453
2020,9,153534501
2020,6,153534897
2020,9,153539166
2020,9,153535071
2020,6,153539406
2020,6,153539447
2020,6,153539580
2020,9,153535447
2020,1,153535581
2020,8,153540029
2020,6,153540360
2020,9,153540648
2020,9,153536054
2020,6,153540706
2020,3,153540706
2020,6,153540719
2020,6,153540887
2020,6,153541148
2020,6,153541143
2020,6,153546285
2020,6,153546342
2020,9,153546667
2020,9,153541660
2020,9,153541731
2020,9,153547576
2020,6,153542649
2020,6,153548001
2020,6,153548498
2020,9,153548526
2020,9,153548810
2020,6,153548811
2020,9,153543706
2020,9,153549650
2020,6,153550060
2020,9,153550138
2020,9,153550209
2020,10,153544202
2020,9,153550275
2020,9,153544235
2020,14,153550742
2020,9,153551196
2020,6,153551533
2020,6,153551784
2020,9,153551976
2020,1,153545555
2020,9,153545588
2020,9,153552653
2020,6,153552819
2020,8,153556781
2020,8,153553654
2020,7,153556970
2020,9,161121986
2020,6,161122037
2020,6,161122273
2020,9,161118186
2020,6,161122366
2020,6,161118245
2020,9,161122433
2020,9,161122463
2020,9,161122559
2020,3,161122561
2020,6,153496269
2020,6,153494852
2020,6,153496904
2020,1,153496904
2020,8,161122766
2020,6,161122766
2020,6,161118434
2020,9,161118458
2020,3,161118468
2020,8,161122904
2020,8,161122906
2020,6,161118526
2020,6,153496005
2020,6,161118567
2020,3,161122992
2020,2,161122992
2020,8,161123144
2020,8,161123146
2020,6,161123151
2020,10,162046370
2020,8,162045705
2020,1,162046390
2020,6,162045734
2020,6,153679895
2020,1,153679895
2020,6,153679898
2020,6,153679893
2020,9,153680051
2020,1,153680261
2020,6,153676029
2020,6,153676172
2020,9,153681324
2020,9,153681359
2020,9,153680771
2020,4,153681383
2020,6,153681465
2020,9,153681491
2020,6,153681568
2020,6,153681154
2020,6,153681153
2020,3,153681679
2020,9,153686321
2020,9,153681808
2020,5,153681925
2020,9,153686950
2020,6,153687108
2020,9,153687276
2020,9,153687394
2020,9,153687451
2020,6,153687492
2020,6,153682800
2020,9,153687566
2020,8,153683274
2020,6,153683340
2020,6,153688810
2020,9,153683826
2020,3,153689071
2020,3,153683844
2020,9,153684510
2020,6,153689783
2020,1,153684546
2020,9,153684610
2020,9,153689914
2020,9,153684670
2020,6,153690036
2020,9,153684719
2020,9,153684783
2020,6,153685734
2020,9,153691329
2020,3,153696305
2020,9,153691932
2020,6,153691961
2020,9,153696466
2020,6,153696845
2020,6,153696846
2020,6,153693121
2020,3,153697624
2020,9,153697823
2020,6,153698308
2020,6,153694444
2020,3,153694444
2020,9,153698637
2020,8,153694705
2020,8,153694807
2020,9,153699447
2020,6,153700124
2020,6,153700301
2020,3,153700301
2020,9,153700478
2020,6,153701334
2020,6,153701493
2020,4,153700752
2020,8,153700916
2020,6,153702063
2020,9,153702062
2020,9,153706263
2020,9,153706720
2020,6,153706772
2020,9,153706834
2020,9,153702645
2020,6,153703094
2020,3,153703094
2020,6,153707436
2020,6,153707476
2020,9,153703357
2020,6,153703470
2020,9,153708082
2020,6,153708392
2020,6,153704083
2020,2,153704083
2020,6,153704139
2020,6,153704138
2020,9,153704202
2020,6,153708755
2020,6,153709385
2020,9,153705538
2020,14,153705803
2020,9,153710504
2020,3,153710615
2020,9,153706165
2020,8,153706167
2020,8,153711556
2020,6,153711593
2020,8,153716592
2020,9,153986511
2020,6,153986639
2020,9,153984316
2020,6,153986872
2020,6,153987073
2020,6,153987072
2020,9,153987591
2020,9,153985291
2020,9,153987908
2020,6,153987969
2020,6,153985547
2020,6,153988188
2020,9,153985708
2020,9,153988537
2020,9,153985883
2020,9,153991179
2020,9,153988900
2020,9,153991224
2020,6,153991561
2020,9,153991715
2020,6,153991819
2020,6,153991995
2020,6,153990010
2020,3,153990245
2020,6,153992710
2020,9,153986792
2020,9,153986874
2020,6,153984536
2020,9,153987069
2020,6,153987367
2020,6,153984920
2020,5,153987640
2020,6,153987730
2020,9,153987842
2020,9,153985316
2020,9,153987949
2020,9,153985375
2020,6,153985564
2020,9,153988491
2020,9,153988971
2020,6,153989183
2020,6,153991828
2020,9,153989694
2020,8,153989744
2020,1,153989985
2020,6,153992796
2020,9,153992905
2020,9,153990724
2020,8,153990723
2020,9,153990784
2020,6,153993413
2020,6,153993419
2020,6,153993433
2020,6,153993421
2020,9,155393659
2020,9,155405640
2020,6,155405701
2020,6,155405795
2020,6,155393888
2020,6,155394623
2020,9,155406465
2020,9,155406650
2020,1,155395256
2020,9,155395442
2020,9,155407338
2020,9,155407366
2020,6,155395873
2020,9,155395897
2020,8,155407536
2020,1,155395971
2020,9,155407597
2020,9,155408428
2020,9,155408444
2020,1,155408559
2020,9,155408687
2020,9,155412285
2020,6,155412351
2020,6,155412353
2020,6,155412582
2020,9,155413054
2020,6,155413052
2020,9,155413053
2020,6,155413260
2020,6,155409822
2020,6,155413664
2020,9,155413704
2020,9,155413868
2020,6,155410357
2020,9,155410402
2020,9,155414479
2020,9,155414484
2020,6,155414497
2020,6,155414501
2020,6,155414653
2020,6,155415038
2020,6,155410855
2020,9,155411134
2020,9,155415643
2020,5,155415673
2020,6,155416440
2020,9,155415703
2020,9,155416652
2020,6,155417653
2020,6,155417595
2020,9,155421562
2020,9,155418180
2020,9,155418631
2020,6,155422534
2020,6,155422531
2020,9,155419641
2020,6,155419728
2020,9,155405441
2020,1,155393590
2020,6,155393590
2020,6,155393591
2020,9,155393690
2020,9,155393758
2020,9,155394036
2020,9,155394664
2020,12,155394963
2020,9,155406729
2020,9,155395485
2020,9,155407182
2020,12,155407707
2020,9,155411228
2020,9,155407830
2020,6,155407915
2020,6,155408048
2020,9,155411825
2020,9,155408542
2020,9,155408690
2020,9,155408743
2020,9,155412669
2020,6,155409074
2020,6,155412722
2020,9,155409447
2020,1,155413219
2020,9,155413963
2020,9,155414210
2020,6,155414814
2020,6,155415147
2020,9,155415449
2020,9,155416821
2020,6,155416998
2020,9,155417730
2020,6,155421399
2020,9,155417789
2020,9,155417803
2020,9,155421683
2020,9,155418932
2020,9,155419308
2020,9,155419310
2020,6,155419440
2020,2,155419566
2020,6,155420004
2020,6,155405497
2020,9,155405556
2020,6,155405557
2020,1,155393699
2020,6,155393699
2020,9,155393780
2020,9,155405779
2020,9,155394116
2020,9,155394147
2020,6,155406090
2020,6,155394682
2020,9,155394798
2020,6,155406609
2020,6,155394842
2020,6,155394849
2020,6,155406818
2020,9,155407120
2020,6,155395483
2020,5,155407209
2020,9,155395867
2020,9,155395864
2020,6,155395922
2020,9,155411793
2020,9,155412311
2020,6,155408757
2020,8,155409863
2020,6,155409938
2020,1,155409937
2020,9,155409953
2020,9,155410147
2020,1,155410238
2020,9,155414216
2020,9,155414215
2020,6,155414258
2020,6,155410299
2020,1,155414438
2020,9,155414619
2020,6,155410922
2020,9,155411170
2020,2,155416357
2020,6,155416393
2020,6,155416395
2020,6,155416452
2020,1,155416655
2020,6,155416713
2020,9,155415804
2020,9,155415979
2020,9,155417684
2020,9,155418236
2020,9,155418260
2020,6,155418572
2020,6,155422449
2020,9,155422775
2020,9,155405494
2020,5,155405539
2020,6,155405553
2020,1,155405552
2020,6,155405552
2020,9,155405617
2020,9,155405618
2020,9,155405620
2020,6,155405689
2020,6,155405791
2020,6,155393891
2020,6,155394057
2020,9,155405955
2020,6,155394079
2020,9,155394081
2020,9,155405992
2020,6,155394494
2020,9,155406328
2020,9,155406339
2020,9,155394867
2020,9,155394939
2020,2,155395058
2020,9,155406801
2020,9,155395183
2020,9,155395197
2020,1,155395205
2020,6,155395205
2020,6,155406907
2020,6,155406957
2020,9,155395279
2020,9,155395350
2020,9,155395379
2020,1,155407087
2020,9,155395416
2020,9,155395463
2020,9,155407145
2020,6,155395491
2020,9,155407143
2020,9,155407141
2020,9,155407172
2020,6,155407232
2020,6,155395592
2020,9,155395666
2020,9,155395681
2020,9,155407388
2020,8,155407418
2020,9,155407436
2020,6,155395841
2020,9,155395889
2020,9,155396062
2020,6,155396074
2020,6,155407703
2020,6,155407700
2020,12,155407705
2020,6,155396161
2020,6,155396160
2020,6,155411242
2020,9,155411277
2020,9,155411360
2020,9,155407953
2020,9,155411402
2020,9,155407988
2020,1,155408017
2020,6,155408017
2020,9,155408031
2020,6,155408122
2020,1,155411564
2020,9,155408140
2020,9,155411678
2020,9,155411718
2020,9,155408417
2020,9,155408569
2020,9,155412164
2020,1,155412202
2020,1,155408678
2020,9,155408670
2020,9,155412283
2020,1,155408741
2020,9,155408739
2020,9,155408746
2020,6,155405645
2020,9,155405717
2020,9,155405723
2020,6,155393911
2020,9,155394209
2020,9,155394221
2020,6,155394220
2020,9,155406357
2020,9,155406811
2020,9,155395212
2020,9,155407062
2020,9,155395546
2020,9,155407205
2020,9,155407268
2020,1,155407342
2020,1,155395739
2020,9,155395787
2020,6,155395985
2020,9,155407622
2020,9,155396017
2020,9,155407677
2020,1,155396061
2020,6,155396061
2020,6,155407682
2020,6,155407681
2020,9,155407860
2020,6,155411295
2020,6,155407870
2020,12,155411466
2020,9,155408232
2020,9,155408283
2020,6,155411849
2020,6,155411848
2020,9,155408387
2020,6,155408397
2020,9,155408490
2020,9,155408623
2020,9,155412189
2020,9,155408643
2020,9,155408707
2020,6,155408753
2020,2,155408917
2020,9,155412570
2020,9,155408984
2020,9,155412602
