"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,39211140,126834057,1,12-FEB-20,1,"N",51,5,30,"F",1,3,"U","","",30,0
2020,39201372,126800502,1,30-JAN-20,1,"N",51,5,30,"M",1,3,"R","","",30,0
2020,39205675,126802449,1,22-JAN-20,3,"N",16,5,35,"M",1,3,"N","","",35,0
2020,39205814,126802704,1,27-JAN-20,1,"N",51,5,24,"M",1,2,"U","","",24,0
2020,39205855,126800872,1,13-JAN-20,3,"N",16,5,49,"F",1,3,"N","","",49,0
2020,39201686,126803072,1,03-JAN-20,1,"N",45,5,70,"F",1,2,"U","","",70,0
2020,39206221,126806987,1,21-JAN-20,3,"N",44,5,43,"M",1,3,"R","","",43,0
2020,39206408,126807377,1,04-JAN-20,2,"N",5,5,21,"M",1,2,"R","","",21,0
2020,39216018,126834541,1,08-FEB-20,2,"N",63,5,18,"M",0,3,"N","","",18,0
2020,39216042,126836217,1,24-FEB-20,3,"N",45,5,34,"M",1,1,"R","","",34,0
2020,39216072,126834654,2,06-JAN-20,1,"N",16,5,36,"F",1,2,"R","","",36,0
2020,39216071,126834654,1,06-JAN-20,1,"N",16,5,43,"M",1,2,"R","","",43,0
2020,39211345,126834664,1,08-JAN-20,3,"N",2,5,31,"M",1,2,"R","","",31,0
2020,39216223,126834858,1,29-JAN-20,2,"N",23,5,25,"F",1,2,"R","","",25,0
2020,39216231,126834881,1,29-JAN-20,3,"N",16,5,37,"M",1,3,"R","","",37,0
2020,39216308,126835023,1,05-FEB-20,3,"N",2,5,49,"M",1,3,"R","","",49,0
2020,39216326,126836553,1,11-FEB-20,2,"N",44,5,37,"M",1,2,"N","","",37,0
2020,39216336,126836571,1,09-FEB-20,1,"N",49,5,26,"M",1,2,"R","","",26,0
2020,39254161,126943739,1,30-MAR-20,2,"N",2,5,41,"M",1,2,"R","","",41,0
2020,39254314,126944119,1,08-JAN-20,2,"N",23,5,30,"M",1,2,"R","","",30,0
2020,39270115,126950723,1,22-FEB-20,1,"N",37,5,55,"F",1,3,"","","",55,0
2020,39265747,126953108,1,28-FEB-20,1,"N",44,5,48,"M",1,3,"","","",48,0
2020,39295787,127033667,1,11-MAR-20,2,"N",23,5,14,"F",1,3,"R","R","",14,0
2020,39254316,126944121,1,10-JAN-20,1,"N",45,5,35,"F",1,2,"R","","",35,0
2020,39263714,126944121,2,16-JAN-20,3,"N",45,5,36,"M",1,2,"R","","",36,0
2020,39263716,126947216,1,10-JAN-20,2,"N",23,5,35,"F",1,2,"N","","",35,0
2020,39254387,126944242,1,30-JAN-20,1,"N",16,5,21,"F",1,2,"R","","",21,0
2020,39263807,126944264,1,02-FEB-20,1,"N",51,5,16,"F",1,2,"R","R","",16,0
2020,39263828,126944318,1,01-FEB-20,2,"N",23,5,24,"F",1,3,"U","","",24,0
2020,39263847,126944361,1,21-FEB-20,2,"N",5,5,16,"M",0,3,"U","H","",16,0
2020,39295811,127033735,1,08-MAR-20,1,"N",2,5,43,"M",1,3,"R","","",43,0
2020,39291831,127030795,1,05-JUN-20,1,"N",51,5,35,"M",1,3,"R","","",35,0
2020,39295874,127030930,1,01-JUN-20,1,"N",10,5,33,"M",1,3,"U","","",33,0
2020,39291894,127033964,1,17-MAY-20,1,"N",49,5,15,"M",1,3,"","R","",15,0
2020,39291911,127034016,1,12-MAR-20,1,"N",23,5,38,"M",1,3,"R","","",38,0
2020,39264260,126948093,1,04-FEB-20,3,"N",21,5,40,"M",1,3,"R","","",40,0
2020,39264332,126945272,1,27-MAR-20,1,"N",51,5,39,"M",1,1,"R","","",39,0
2020,39264907,126945579,1,02-MAR-20,2,"N",16,5,16,"F",1,1,"R","R","",16,0
2020,39295901,127034018,2,11-JUN-20,1,"N",16,5,16,"M",1,2,"R","R","",16,0
2020,39291914,127034018,3,11-JUN-20,1,"N",16,5,16,"M",1,3,"R","R","",16,0
2020,39291912,127034018,1,11-JUN-20,1,"N",16,5,16,"M",1,3,"","R","",16,0
2020,39269710,126951379,1,21-MAR-20,2,"N",51,5,30,"M",1,3,"","","",30,0
2020,39295905,127034022,1,19-JUN-20,1,"N",23,5,36,"F",1,3,"","","",36,0
2020,39295985,127036403,1,06-JUN-20,1,"N",51,5,35,"M",2,3,"","","",35,0
2020,39296000,127034376,1,02-MAR-20,1,"N",16,5,36,"F",1,3,"N","","",36,0
2020,39292007,127034422,1,02-FEB-20,1,"N",44,5,43,"F",1,1,"R","","",43,0
2020,39296038,127034578,1,27-MAR-20,2,"N",5,5,58,"M",1,3,"R","","",58,0
2020,39292050,127036625,1,27-MAR-20,1,"N",51,5,48,"M",1,3,"U","","",48,0
2020,39292069,127034710,1,06-MAR-20,1,"N",16,5,48,"M",2,2,"N","","",48,0
2020,39292101,127034790,1,10-MAR-20,1,"N",16,5,36,"M",1,3,"R","","",36,0
2020,39292110,127036878,2,31-MAR-20,1,"N",16,5,30,"M",1,3,"N","","",30,0
2020,39296340,127037959,1,28-JAN-20,1,"N",23,5,29,"F",2,3,"R","","",29,0
2020,39224206,126884344,3,04-FEB-20,3,"N",48,5,20,"F",1,2,"R","","",20,0
2020,39224207,126884344,2,05-FEB-20,3,"N",16,5,28,"M",1,2,"N","","",28,0
2020,39228527,126884344,1,05-FEB-20,3,"N",16,5,20,"M",1,2,"R","","",20,0
2020,39228633,126884497,1,06-FEB-20,1,"N",39,5,27,"M",1,1,"R","","",27,0
2020,39224343,126884590,1,11-FEB-20,1,"N",21,5,22,"M",1,2,"R","","",22,0
2020,39224364,126884640,1,04-FEB-20,1,"N",51,5,29,"F",1,2,"R","","",29,0
2020,39228785,126889053,1,16-FEB-20,2,"N",16,5,34,"F",1,2,"N","","",34,0
2020,39296914,127043168,1,05-MAR-20,1,"N",23,5,15,"M",4,3,"R","H","",15,0
2020,39228819,126889140,1,20-FEB-20,3,"N",16,5,15,"M",1,2,"R","R","",15,0
2020,39224494,126884913,1,27-FEB-20,2,"N",51,5,40,"F",1,2,"R","","",40,0
2020,39228933,126885236,1,08-FEB-20,1,"N",51,5,25,"M",1,3,"R","","",25,0
2020,39228963,126885303,1,23-FEB-20,1,"N",51,5,22,"F",1,3,"R","","",22,0
2020,39296913,127043168,2,05-MAR-20,1,"N",23,5,15,"M",1,3,"R","R","",15,0
2020,39292964,127043175,3,19-MAR-20,1,"N",16,5,59,"M",1,3,"","","",59,0
2020,39292963,127043175,2,19-MAR-20,1,"N",16,5,45,"F",1,1,"","","",45,0
2020,39270439,126953759,1,16-JAN-20,2,"N",23,5,53,"M",1,3,"","","",53,0
2020,39292962,127043175,1,19-MAR-20,1,"N",16,5,44,"M",1,1,"","","",44,0
2020,39270476,126953839,1,21-JAN-20,1,"N",27,5,41,"M",1,3,"R","","",41,0
2020,39292988,127043290,1,13-MAR-20,1,"N",23,5,17,"M",1,3,"R","R","",17,0
2020,39270503,126953914,1,28-FEB-20,3,"N",43,5,38,"M",1,3,"R","","",38,0
2020,39266115,126953954,1,24-FEB-20,1,"N",10,5,54,"M",1,3,"N","","",54,0
2020,39270517,126953958,1,24-FEB-20,1,"N",51,5,24,"M",1,1,"R","","",24,0
2020,39292997,127043328,1,25-FEB-20,1,"N",16,5,33,"M",1,1,"","","",33,0
2020,39270530,126954022,1,29-FEB-20,1,"N",27,5,36,"F",1,3,"R","","",36,0
2020,39296959,127043429,1,24-MAR-20,1,"N",51,5,52,"M",1,3,"R","","",52,0
2020,39266181,126954162,1,05-FEB-20,2,"N",23,5,47,"M",1,3,"","","",47,0
2020,39293077,127043728,2,03-JUN-20,1,"N",51,5,14,"M",1,1,"R","H","",14,0
2020,39297022,127043728,1,03-JUN-20,1,"N",51,5,23,"M",1,3,"R","","",23,0
2020,39293090,127043791,1,08-JUN-20,1,"N",51,5,17,"F",1,3,"R","R","",17,0
2020,39297046,127043843,1,07-MAR-20,2,"N",23,5,36,"M",4,2,"","","",36,0
2020,39293118,127043893,1,14-JUN-20,1,"N",51,5,33,"M",1,3,"R","","",33,0
2020,39293130,127043920,1,16-JUN-20,2,"N",5,5,21,"M",1,3,"N","","",21,0
2020,39293136,127043939,1,17-JUN-20,1,"N",49,5,26,"M",0,3,"R","","",26,0
2020,39293153,127044029,1,11-MAR-20,2,"N",23,5,20,"F",1,3,"","","",20,0
2020,39293157,127040820,1,24-JUN-20,1,"N",51,5,43,"M",1,1,"R","","",43,0
2020,39297084,127044061,1,11-MAR-20,1,"N",23,5,32,"M",1,2,"","","",32,0
2020,39293166,127044082,1,12-MAR-20,1,"N",49,5,15,"M",1,3,"","R","",15,0
2020,39266347,126958011,1,24-FEB-20,1,"N",23,5,55,"F",1,3,"","","",55,0
2020,39293183,127044141,1,14-MAR-20,1,"N",23,5,58,"F",1,3,"","","",58,0
2020,39297104,127044148,1,22-MAR-20,1,"N",36,5,26,"M",1,1,"","","",26,0
2020,39297155,127041094,1,26-MAR-20,2,"N",10,5,22,"M",1,1,"R","","",22,0
2020,39293213,127044278,1,29-MAR-20,1,"N",51,5,36,"M",1,3,"","","",36,0
2020,39297179,127044329,1,17-APR-20,3,"N",5,5,14,"M",1,3,"","R","",14,0
2020,39293231,127044332,1,17-APR-20,1,"N",16,5,54,"M",2,3,"","","",54,0
2020,39297182,127044339,1,18-APR-20,2,"N",21,5,28,"M",1,2,"","","",28,0
2020,39297185,127046175,1,06-MAY-20,2,"N",23,5,33,"M",0,1,"","","",33,0
2020,39293245,127044360,1,25-APR-20,1,"N",51,5,19,"M",1,3,"","","",19,0
2020,39228373,126883962,1,06-FEB-20,1,"N",27,5,36,"M",1,3,"R","","",36,0
2020,39213729,126846891,1,07-FEB-20,1,"N",16,5,30,"M",2,3,"U","","",30,0
2020,39213864,126847409,1,15-FEB-20,1,"N",27,5,30,"M",1,1,"N","","",30,0
2020,39219118,126852176,1,13-JAN-20,1,"N",21,5,52,"M",1,2,"N","","",52,0
2020,39219242,126852561,1,20-FEB-20,1,"N",5,5,13,"M",1,1,"R","R","",13,0
2020,39209963,126831245,1,11-FEB-20,1,"N",21,5,34,"M",1,3,"U","","",34,0
2020,39210244,126828720,1,10-FEB-20,1,"N",23,5,36,"M",1,2,"U","","",36,0
2020,39210246,126828720,2,10-FEB-20,2,"N",23,5,17,"M",1,2,"U","R","",17,0
2020,39210259,126828740,1,17-FEB-20,2,"N",51,5,42,"M",1,2,"U","","",42,0
2020,39214946,126832003,1,15-FEB-20,1,"N",23,5,31,"M",1,2,"U","","",31,0
2020,39214950,126832019,1,20-FEB-20,2,"N",51,5,43,"M",1,2,"U","","",43,0
2020,39210279,126828794,1,24-JAN-20,2,"N",16,5,13,"F",1,1,"R","R","",13,0
2020,39210322,126832127,1,04-FEB-20,3,"N",41,5,26,"F",0,3,"R","","",26,0
2020,39263849,126947436,1,29-FEB-20,1,"N",51,5,20,"F",1,2,"R","","",20,0
2020,39254476,126947526,1,28-FEB-20,3,"N",23,5,49,"M",2,3,"N","","",49,0
2020,39264029,126944726,1,24-JAN-20,2,"N",16,5,34,"M",1,3,"R","","",34,0
2020,39264709,126948036,1,22-JAN-20,2,"N",16,5,36,"M",1,3,"R","","",36,0
2020,39264708,126948036,2,22-JAN-20,1,"N",16,5,31,"F",1,3,"R","","",31,0
2020,39263834,126947416,1,14-FEB-20,1,"N",27,5,42,"M",1,2,"R","","",42,0
2020,39264742,126948102,1,10-FEB-20,1,"N",3,5,19,"M",1,3,"R","","",19,0
2020,39264274,126948111,1,25-JAN-20,1,"N",23,5,24,"M",1,2,"N","","",24,0
2020,39264768,126948177,1,26-MAR-20,1,"N",16,5,23,"M",1,2,"R","","",23,0
2020,39264771,126945271,1,03-MAR-20,3,"N",16,5,26,"M",1,1,"N","","",26,0
2020,39205724,126800555,1,04-JAN-20,2,"N",16,5,31,"M",2,2,"U","","",31,0
2020,39201420,126800622,1,15-JAN-20,1,"N",27,5,52,"M",1,2,"U","","",52,0
2020,39201465,126802692,1,06-JAN-20,3,"N",47,5,43,"M",1,3,"R","","",43,0
2020,39205874,126802804,1,19-JAN-20,1,"N",2,5,34,"M",1,3,"R","","",34,0
2020,39201563,126802859,1,28-JAN-20,3,"N",5,5,54,"M",1,3,"R","","",54,0
2020,39201562,126800938,1,29-JAN-20,1,"N",16,5,48,"M",1,2,"R","","",48,0
2020,39206003,126803114,1,03-JAN-20,1,"N",23,5,37,"M",1,3,"U","","",37,0
2020,39206041,126806237,1,13-JAN-20,2,"N",16,5,47,"M",1,2,"U","","",47,0
2020,39206053,126803170,1,29-JAN-20,1,"N",51,5,13,"M",2,3,"R","R","",13,0
2020,39201763,126806332,1,29-JAN-20,2,"N",23,5,48,"M",1,3,"U","","",48,0
2020,39215184,126829375,1,12-JAN-20,3,"N",27,5,25,"M",1,2,"R","","",25,0
2020,39215220,126829423,1,15-FEB-20,2,"N",16,5,45,"F",0,3,"U","","",45,0
2020,39265380,126949907,1,20-FEB-20,1,"N",16,5,38,"F",1,2,"N","","",38,0
2020,39270132,126952802,1,27-FEB-20,1,"N",41,5,15,"M",1,2,"","R","",15,0
2020,39270280,126956127,1,24-FEB-20,1,"N",51,5,15,"M",1,3,"R","R","",15,0
2020,39207498,126809886,1,29-JAN-20,1,"N",16,5,46,"M",2,3,"","","",46,0
2020,39207459,126809756,1,24-JAN-20,1,"N",23,5,43,"M",2,3,"","","",43,0
2020,39207946,126810999,1,29-JAN-20,2,"N",23,5,19,"F",1,3,"N","","",19,0
2020,41083662,132880846,1,21-NOV-20,2,"N",16,5,28,"F",1,3,"","","",28,0
2020,41083661,132880846,2,21-NOV-20,2,"N",16,5,23,"M",1,3,"","","",23,0
2020,41083677,132884609,1,01-DEC-20,1,"N",45,5,32,"M",1,3,"","","",32,0
2020,41087183,132884616,1,01-DEC-20,3,"N",51,5,55,"M",1,2,"","","",55,0
2020,41087195,132880880,1,11-DEC-20,3,"N",51,5,52,"M",1,2,"","","",52,0
2020,41087200,132880887,1,17-DEC-20,3,"N",16,5,37,"M",1,3,"","","",37,0
2020,41083710,132884645,1,20-DEC-20,3,"N",16,5,31,"M",1,2,"","","",31,0
2020,41087239,132884710,4,21-JUL-20,3,"N",39,5,41,"M",1,3,"R","","",41,0
2020,41087238,132884710,3,21-JUL-20,3,"N",11,5,40,"M",1,3,"U","","",40,0
2020,41083796,132881082,1,09-DEC-20,2,"N",39,5,22,"M",1,3,"R","","",22,0
2020,39264788,126948276,1,28-MAR-20,1,"N",27,5,28,"M",1,3,"U","","",28,0
2020,41083809,132886138,1,19-DEC-20,1,"N",23,5,38,"M",1,3,"N","","",38,0
2020,41087292,132886175,1,26-DEC-20,2,"N",16,5,58,"M",1,3,"R","","",58,0
2020,41083832,132884885,1,31-DEC-20,2,"N",16,5,19,"M",1,2,"R","","",19,0
2020,41087298,132884889,1,09-OCT-20,1,"N",11,5,43,"M",1,1,"N","","",43,0
2020,39264468,126945631,1,15-FEB-20,2,"N",45,5,34,"F",1,3,"R","","",34,0
2020,39264972,126948718,1,24-FEB-20,3,"N",27,5,50,"M",1,2,"U","","",50,0
2020,39269729,126951437,2,22-JAN-20,1,"N",16,5,36,"M",1,2,"N","","",36,0
2020,41087344,132884955,1,28-APR-20,1,"N",27,5,23,"F",1,2,"R","","",23,0
2020,41083866,132884980,1,13-DEC-20,2,"N",52,5,20,"M",1,1,"R","","",20,0
2020,41083872,132886279,1,21-DEC-20,1,"N",48,5,29,"M",1,1,"U","","",29,0
2020,39209875,126827563,1,07-FEB-20,2,"N",16,5,22,"F",1,2,"N","","",22,0
2020,39214669,126827863,1,20-FEB-20,2,"N",23,5,59,"M",3,3,"U","","",59,0
2020,39214754,126831546,1,07-FEB-20,1,"N",45,5,28,"M",1,2,"U","","",28,0
2020,39214903,126831887,1,25-JAN-20,1,"N",23,5,35,"M",1,2,"U","","",35,0
2020,39214967,126828866,1,27-FEB-20,2,"N",23,5,42,"M",1,2,"R","","",42,0
2020,39210335,126832160,1,01-JAN-20,2,"N",45,5,21,"F",1,2,"N","","",21,0
2020,39210413,126829078,1,24-FEB-20,3,"N",16,5,41,"M",1,2,"R","","",41,0
2020,39210478,126829273,1,29-FEB-20,1,"N",51,5,37,"F",1,2,"U","","",37,0
2020,39210542,126829412,1,14-FEB-20,1,"N",23,5,51,"F",1,3,"U","","",51,0
2020,39215230,126829437,1,02-JAN-20,2,"N",23,5,27,"F",1,3,"R","","",27,0
2020,39215286,126829560,1,11-FEB-20,1,"N",44,5,59,"M",1,2,"R","","",59,0
2020,39215359,126829797,1,10-JAN-20,3,"N",51,5,37,"M",2,3,"U","","",37,0
2020,39210817,126830105,1,17-JAN-20,1,"N",45,5,36,"M",1,2,"R","","",36,0
2020,39209178,126824996,1,05-FEB-20,1,"N",27,5,25,"M",3,2,"N","","",25,0
2020,39204469,126826519,1,26-JAN-20,2,"N",16,5,18,"M",1,3,"U","","",18,0
2020,39209907,126826090,1,19-FEB-20,2,"N",23,5,35,"M",1,2,"R","","",35,0
2020,39214954,126828778,1,10-JAN-20,1,"N",16,5,47,"M",1,2,"R","","",47,0
2020,39776732,128701594,1,24-AUG-20,1,"N",49,5,35,"M",0,3,"R","","",35,0
2020,39771008,128700699,1,08-AUG-20,3,"N",23,5,36,"F",0,3,"N","","",36,0
2020,39776744,128701642,1,07-AUG-20,2,"N",23,5,31,"F",1,3,"N","","",31,0
2020,39771009,128701642,2,07-AUG-20,2,"N",23,5,34,"M",1,3,"N","","",34,0
2020,39776747,128700716,1,23-AUG-20,2,"N",23,5,41,"M",1,3,"N","","",41,0
2020,39771018,128701661,1,25-AUG-20,2,"N",23,5,25,"F",1,3,"N","","",25,0
2020,39771022,128701672,1,30-AUG-20,3,"N",16,5,37,"M",1,3,"N","","",37,0
2020,39776751,128700728,1,30-AUG-20,2,"N",23,5,27,"M",1,3,"R","","",27,0
2020,39776773,128701771,1,12-JUL-20,1,"N",10,5,27,"M",1,3,"R","","",27,0
2020,39771050,128701783,1,31-JUL-20,2,"N",5,5,15,"M",1,3,"R","R","",15,0
2020,39776784,128701813,1,10-JUL-20,1,"N",63,5,28,"M",0,3,"N","","",28,0
2020,39776797,128701863,1,08-AUG-20,1,"N",51,5,40,"F",1,3,"R","","",40,0
2020,39771071,128701881,1,26-AUG-20,2,"N",23,5,29,"M",1,3,"N","","",29,0
2020,39776805,128701889,2,11-AUG-20,2,"N",52,5,15,"F",1,3,"R","H","",15,0
2020,39771070,128701889,1,11-AUG-20,1,"N",27,5,17,"F",1,3,"R","H","",17,0
2020,39206144,126806716,1,11-JAN-20,1,"N",16,5,30,"M",2,3,"R","","",30,0
2020,39201945,126806731,1,13-JAN-20,1,"N",2,5,23,"F",1,2,"R","","",23,0
2020,39201946,126803463,1,14-JAN-20,1,"N",5,5,60,"M",1,2,"R","","",60,0
2020,39201950,126806745,2,16-JAN-20,1,"N",16,5,16,"M",1,2,"R","H","",16,0
2020,39201952,126806745,1,16-JAN-20,1,"N",16,5,16,"F",1,2,"R","H","",16,0
2020,39201951,126806745,3,16-JAN-20,1,"N",16,5,17,"M",1,3,"R","H","",17,0
2020,39202029,126803573,1,30-JAN-20,1,"N",16,5,29,"F",1,3,"R","","",29,0
2020,39202028,126803573,3,30-JAN-20,1,"N",28,5,24,"M",1,2,"R","","",24,0
2020,39206218,126806988,1,22-JAN-20,2,"N",27,5,13,"M",1,2,"R","R","",13,0
2020,39206451,126807447,1,25-JAN-20,1,"N",23,5,40,"F",1,2,"R","","",40,0
2020,39206552,126807634,1,20-JAN-20,2,"N",51,5,46,"M",1,2,"R","","",46,0
2020,39206593,126807687,1,23-JAN-20,3,"N",51,5,35,"F",1,3,"R","","",35,0
2020,39212125,126837929,1,27-JAN-20,1,"N",16,5,36,"M",1,1,"R","","",36,0
2020,39217211,126842063,1,08-FEB-20,2,"N",27,5,28,"M",1,3,"U","","",28,0
2020,39212238,126838215,1,10-FEB-20,1,"N",27,5,29,"M",1,2,"R","","",29,0
2020,39212247,126842170,1,18-FEB-20,2,"N",16,5,16,"M",1,3,"R","R","",16,0
2020,39212243,126842170,3,18-FEB-20,2,"N",16,5,16,"M",2,3,"R","R","",16,0
2020,39212245,126842170,2,18-FEB-20,2,"N",16,5,16,"M",1,3,"R","R","",16,0
2020,39217340,126838430,1,19-FEB-20,1,"N",27,5,23,"F",1,3,"R","","",23,0
2020,39212387,126842570,1,23-FEB-20,2,"N",23,5,30,"F",1,3,"R","","",30,0
2020,39212410,126842631,1,22-FEB-20,1,"N",23,5,41,"F",1,2,"N","","",41,0
2020,39217464,126838664,1,28-FEB-20,2,"N",16,5,15,"M",1,3,"R","R","",15,0
2020,39212468,126838713,1,22-FEB-20,1,"N",23,5,41,"F",1,2,"N","","",41,0
2020,39212521,126842853,1,13-JAN-20,2,"N",51,5,17,"M",1,2,"R","R","",17,0
2020,39203651,126816575,1,03-JAN-20,1,"N",51,5,30,"M",2,3,"R","","",30,0
2020,39209559,126826713,1,12-JAN-20,1,"N",49,5,51,"M",1,3,"R","","",51,0
2020,39214597,126826064,1,18-FEB-20,1,"N",16,5,20,"M",1,3,"R","","",20,0
2020,39209919,126827693,1,23-FEB-20,1,"N",51,5,32,"M",1,2,"R","","",32,0
2020,39215011,126828978,1,24-JAN-20,2,"N",16,5,38,"M",1,2,"R","","",38,0
2020,39215166,126829336,1,01-FEB-20,1,"N",51,5,29,"M",1,3,"U","","",29,0
2020,39215176,126829362,1,02-FEB-20,3,"N",27,5,25,"M",1,3,"U","","",25,0
2020,39210559,126829430,1,02-JAN-20,2,"N",23,5,19,"M",1,3,"N","","",19,0
2020,39215260,126832681,1,03-FEB-20,1,"N",5,5,45,"M",1,2,"R","","",45,0
2020,39215501,126833296,1,07-FEB-20,2,"N",45,5,17,"M",1,2,"R","R","",17,0
2020,39228537,126884367,1,14-FEB-20,2,"N",27,5,30,"M",1,2,"R","","",30,0
2020,39224259,126884459,1,22-FEB-20,1,"N",5,5,45,"M",1,1,"N","","",45,0
2020,39228813,126884871,1,18-FEB-20,2,"N",39,5,36,"M",1,2,"R","","",36,0
2020,39215719,126833675,1,25-JAN-20,1,"N",53,5,26,"M",1,3,"R","","",26,0
2020,39264706,126945085,1,22-JAN-20,3,"N",39,5,39,"M",1,2,"R","","",39,0
2020,39211162,126834082,1,16-FEB-20,1,"N",16,5,42,"M",1,2,"R","","",42,0
2020,39215927,126830880,1,28-FEB-20,1,"N",23,5,22,"M",1,3,"U","","",22,0
2020,39211309,126836212,1,02-JAN-20,3,"N",14,5,28,"F",1,2,"R","","",28,0
2020,39211319,126834624,1,04-JAN-20,2,"N",16,5,26,"M",1,2,"R","","",26,0
2020,39211351,126836273,1,10-JAN-20,1,"N",16,5,26,"M",1,2,"R","","",26,0
2020,39216116,126836294,1,15-JAN-20,2,"N",45,5,36,"M",1,3,"R","","",36,0
2020,39211371,126834725,1,17-JAN-20,1,"N",23,5,41,"M",1,3,"R","","",41,0
2020,39211377,126836320,1,21-JAN-20,3,"N",23,5,33,"M",1,3,"R","","",33,0
2020,39216256,126834923,1,31-JAN-20,1,"N",16,5,26,"M",1,2,"R","","",26,0
2020,39216312,126836540,1,05-FEB-20,1,"N",16,5,43,"M",1,3,"N","","",43,0
2020,39211544,126835096,1,24-FEB-20,3,"N",23,5,24,"M",1,2,"R","","",24,0
2020,39211793,126837118,1,05-JAN-20,1,"N",51,5,30,"M",2,3,"R","","",30,0
2020,39211936,126841223,1,26-JAN-20,2,"N",23,5,26,"M",1,3,"U","","",26,0
2020,39264691,126948004,1,04-MAR-20,2,"N",27,5,80,"M",1,3,"R","","",80,0
2020,39264787,126945347,1,02-MAR-20,1,"N",16,5,37,"M",1,1,"R","","",37,0
2020,39264859,126948430,1,09-FEB-20,1,"N",27,5,24,"M",1,1,"R","","",24,0
2020,39296347,127035982,1,14-JUN-20,2,"N",5,5,52,"F",1,3,"R","","",52,0
2020,39292413,127036076,1,30-JAN-20,1,"N",34,5,42,"M",1,3,"R","","",42,0
2020,39292415,127036084,1,27-JUN-20,1,"N",44,5,47,"M",1,3,"","","",47,0
2020,39292487,127041376,1,04-APR-20,2,"N",23,5,59,"M",1,3,"R","","",59,0
2020,39296447,127041389,1,03-FEB-20,2,"N",23,5,16,"F",1,3,"R","R","",16,0
2020,39296470,127038546,1,08-APR-20,2,"N",5,5,46,"M",1,3,"R","","",46,0
2020,39296478,127041507,1,07-FEB-20,1,"N",23,5,25,"M",1,1,"R","","",25,0
2020,39292601,127038863,1,21-APR-20,1,"N",49,5,32,"F",3,3,"R","","",32,0
2020,39292630,127041879,1,19-FEB-20,1,"N",23,5,31,"F",1,3,"R","","",31,0
2020,39292632,127041896,1,25-APR-20,2,"N",49,5,24,"M",1,2,"R","","",24,0
2020,39292633,127041896,2,25-APR-20,2,"N",49,5,57,"M",1,3,"U","","",57,0
2020,39296627,127041924,1,27-APR-20,2,"N",10,5,35,"F",1,3,"R","","",35,0
2020,39296656,127039082,1,28-APR-20,1,"N",16,5,32,"M",1,3,"R","","",32,0
2020,39296675,127042087,1,29-MAR-20,2,"N",23,5,27,"M",1,3,"N","","",27,0
2020,39270364,126956460,1,02-JAN-20,2,"N",45,5,32,"M",1,3,"N","","",32,0
2020,39292694,127042090,1,06-MAR-20,2,"N",23,5,19,"M",1,3,"R","","",19,0
2020,39292689,127039179,1,30-APR-20,1,"N",10,5,32,"M",1,3,"R","","",32,0
2020,39296674,127039179,2,30-APR-20,2,"N",45,5,38,"F",1,1,"R","","",38,0
2020,39292696,127042106,1,26-FEB-20,1,"N",45,5,47,"M",1,3,"R","","",47,0
2020,39205370,126799665,1,26-JAN-20,1,"N",41,5,33,"F",1,2,"R","","",33,0
2020,39201094,126799921,1,05-JAN-20,1,"N",51,5,57,"M",1,2,"U","","",57,0
2020,39201100,126799928,1,07-JAN-20,1,"N",51,5,36,"M",1,2,"R","","",36,0
2020,39205452,126799949,1,14-JAN-20,1,"N",16,5,42,"F",1,3,"R","","",42,0
2020,39201126,126799972,1,23-JAN-20,1,"N",16,5,31,"M",1,2,"R","","",31,0
2020,39201139,126799987,1,29-JAN-20,2,"N",45,5,20,"M",1,3,"R","","",20,0
2020,39201146,126799995,1,11-JAN-20,1,"N",49,5,33,"M",1,3,"U","","",33,0
2020,39205454,126801917,1,29-JAN-20,1,"N",35,5,51,"M",1,3,"U","","",51,0
2020,39211907,126841107,1,14-JAN-20,2,"N",23,5,46,"F",1,3,"R","","",46,0
2020,39212015,126837654,1,22-JAN-20,2,"N",16,5,41,"F",1,2,"R","","",41,0
2020,39212092,126841624,1,21-FEB-20,3,"N",7,5,35,"M",1,2,"R","","",35,0
2020,39217452,126842658,1,26-FEB-20,1,"N",16,5,52,"M",1,3,"R","","",52,0
2020,39212463,126842724,1,22-FEB-20,1,"N",23,5,41,"F",1,2,"N","","",41,0
2020,39217491,126838743,1,16-FEB-20,2,"N",23,5,20,"M",1,2,"N","","",20,0
2020,39212497,126838796,1,02-JAN-20,2,"N",51,5,33,"F",1,2,"R","","",33,0
2020,39212693,126843407,1,26-JAN-20,1,"N",53,5,41,"M",1,3,"R","","",41,0
2020,39218634,126846398,1,31-JAN-20,2,"N",23,5,30,"F",1,3,"","","",30,0
2020,39213531,126845742,1,01-FEB-20,1,"N",23,5,19,"M",1,2,"N","","",19,0
2020,39265441,126950095,1,15-MAR-20,1,"N",51,5,36,"M",1,3,"","","",36,0
2020,39265630,126952748,1,16-FEB-20,1,"N",5,5,36,"M",1,3,"","","",36,0
