"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,139614311,9,
2020,139609858,10,
2020,139611454,6,
2020,146987012,1,
2020,139617182,6,
2020,146987083,9,
2020,139612354,10,
2020,139617581,1,
2020,139623135,6,
2020,139618197,6,
2020,146987089,6,
2020,146987141,1,
2020,139618402,6,
2020,139618514,1,
2020,139623615,3,
2020,139618876,6,
2020,139618969,6,
2020,146987207,2,
2020,146981557,2,
2020,146981581,6,
2020,146981619,1,
2020,146987336,1,
2020,146981643,9,
2020,146987354,1,
2020,146981694,6,
2020,146987432,2,
2020,146987612,1,
2020,146981918,10,
2020,146981956,9,
2020,146987726,10,
2020,146987778,6,
2020,146987776,6,
2020,146987963,6,
2020,146988120,1,
2020,146988426,9,
2020,146988429,9,
2020,146982448,6,
2020,146988446,1,
2020,146988518,9,
2020,146988527,6,
2020,146982561,9,
2020,146988675,1,
2020,146988685,6,
2020,146988716,9,
2020,146988861,17,
2020,146988883,6,
2020,146982787,6,
2020,146982828,1,
2020,146982827,1,
2020,146982884,10,
2020,146982886,10,
2020,146992913,9,
2020,146989083,6,
2020,146989123,9,
2020,146992973,8,
2020,146992985,6,
2020,146989173,6,
2020,146993009,9,
2020,146993028,6,
2020,146989252,1,
2020,146989415,1,
2020,146989463,10,
2020,146989529,10,
2020,146989541,1,
2020,146989554,1,
2020,146993275,1,
2020,146989563,10,
2020,146989570,6,
2020,146993348,1,
2020,146989673,10,
2020,146993391,1,
2020,146989732,1,
2020,146989870,9,
2020,146993637,9,
2020,146990343,1,
2020,139339293,9,
2020,139404266,9,
2020,139502655,6,
2020,139452500,1,
2020,139509936,1,
2020,139498055,1,
2020,139518094,1,
2020,139518435,1,
2020,139514629,1,
2020,139440610,1,
2020,139445333,9,
2020,139446371,6,
2020,139447594,10,
2020,139447601,10,
2020,139447599,10,
2020,139455221,6,
2020,139488262,9,
2020,139451308,6,
2020,139452495,1,
2020,139478296,1,
2020,139478984,1,
2020,139478987,1,
2020,139480273,10,
2020,139480528,1,
2020,139480872,10,
2020,139481225,9,
2020,139485792,1,
2020,139488263,9,
2020,139491626,1,
2020,139492594,1,
2020,139495331,10,
2020,139499077,2,
2020,139499561,1,
2020,139495975,10,
2020,139496293,6,
2020,139497721,6,
2020,139503745,1,
2020,139507913,10,
2020,139508065,6,
2020,139509950,1,
2020,139506170,6,
2020,139511735,10,
2020,139514627,1,
2020,139332079,10,
2020,139455311,10,
2020,139403229,1,
2020,139495378,1,
2020,139404349,1,
2020,139502076,6,
2020,139509908,6,
2020,139505971,1,
2020,139411942,1,
2020,139481098,2,
2020,139418062,9,
2020,139484758,6,
2020,139446484,10,
2020,139442182,1,
2020,139446859,1,
2020,139442237,1,
2020,139447180,1,
2020,139447509,1,
2020,139447870,6,
2020,139448742,10,
2020,139485191,10,
2020,139485193,10,
2020,139502659,1,
2020,139485281,1,
2020,139482601,10,
2020,139486018,10,
2020,139489057,6,
2020,139489057,1,
2020,139489158,10,
2020,139486510,10,
2020,139486524,10,
2020,139486679,1,
2020,139486679,6,
2020,139510081,1,
2020,139491553,9,
2020,139491555,9,
2020,139493469,1,
2020,139491628,1,
2020,139491627,1,
2020,139492236,9,
2020,139494432,1,
2020,139499393,9,
2020,139499375,9,
2020,139495709,6,
2020,139497152,1,
2020,139502316,9,
2020,139502310,9,
2020,139502315,9,
2020,139510676,9,
2020,139510692,1,
2020,139510821,6,
2020,139506862,10,
2020,139511860,10,
2020,139513073,9,
2020,139513067,9,
2020,139518217,1,
2020,139518216,1,
2020,139518410,2,
2020,139518635,6,
2020,139586490,9,
2020,139586555,9,
2020,139582843,9,
2020,139587802,1,
2020,139587799,9,
2020,139588868,9,
2020,139589473,6,
2020,139595429,6,
2020,139595424,6,
2020,139483044,2,
2020,139483128,1,
2020,139480010,9,
2020,139483295,9,
2020,139480653,6,
2020,139480848,1,
2020,139485182,6,
2020,139485195,2,
2020,139488496,6,
2020,139486175,9,
2020,139486879,1,
2020,139490032,6,
2020,139490816,6,
2020,139499217,1,
2020,139499727,10,
2020,139500607,1,
2020,139496482,9,
2020,139500879,1,
2020,139496818,1,
2020,139501476,6,
2020,139501476,1,
2020,139502118,1,
2020,139508076,6,
2020,139508089,9,
2020,139504183,1,
2020,139508584,9,
2020,139504446,1,
2020,139504616,10,
2020,139510088,1,
2020,139507371,10,
2020,139511993,6,
2020,139513653,6,
2020,139513807,6,
2020,139514605,10,
2020,139518760,1,
2020,139588478,6,
2020,139593744,6,
2020,139590672,6,
2020,139591305,1,
2020,139591441,1,
2020,139591434,1,
2020,139596073,1,
2020,139592197,1,
2020,139592558,9,
2020,139600999,6,
2020,139606534,6,
2020,139606847,3,
2020,139606847,9,
2020,139602710,1,
2020,139602710,6,
2020,139613184,1,
2020,139608462,6,
2020,139613617,1,
2020,139613741,6,
2020,139613786,6,
2020,139614321,1,
2020,139609562,1,
2020,139614594,9,
2020,139615119,10,
2020,139611724,9,
2020,139612255,10,
2020,139617755,1,
2020,139612728,8,
2020,139618094,1,
2020,139618651,1,
2020,139618651,6,
2020,139899307,1,
2020,139896306,1,
2020,139887090,9,
2020,139887506,1,
2020,139892018,1,
2020,139893175,1,
2020,139893796,6,
2020,139893798,6,
2020,139895246,2,
2020,139900015,1,
2020,139898957,1,
2020,139898956,9,
2020,139899666,10,
2020,139895752,9,
2020,139899794,1,
2020,139900068,9,
2020,139900068,1,
2020,139900895,1,
2020,139900896,1,
2020,139901160,6,
2020,139617960,9,
2020,139623051,1,
2020,139618465,10,
2020,139612087,9,
2020,139612206,9,
2020,139617565,6,
2020,139612664,9,
2020,139612674,1,
2020,139618013,6,
2020,139618542,9,
2020,139618781,10,
2020,139623897,4,
2020,139340237,9,
2020,139340774,2,
2020,139237535,9,
2020,139247945,1,
2020,139899162,6,
2020,139895611,1,
2020,139900933,1,
2020,139900932,1,
2020,139891564,6,
2020,139891580,2,
2020,139892071,2,
2020,139893978,2,
2020,139899036,1,
2020,139900021,1,
2020,139589156,9,
2020,139589157,9,
2020,139591597,1,
2020,139596479,6,
2020,139592059,1,
2020,139597407,1,
2020,139597975,1,
2020,139891194,1,
2020,139892304,1,
2020,139893749,10,
2020,139894825,6,
2020,139899408,9,
2020,139900190,1,
2020,139900372,10,
2020,139900963,1,
2020,139887580,6,
2020,139893190,1,
2020,139893908,6,
2020,139899057,2,
2020,139896242,1,
2020,139893412,1,
2020,139893759,6,
2020,139892883,6,
2020,139898589,1,
2020,139894790,2,
2020,139899448,6,
2020,139899645,1,
2020,139899768,1,
2020,139900951,1,
2020,139891514,1,
2020,139894010,9,
2020,139896671,1,
2020,142912398,1,
2020,142915882,6,
2020,142912856,6,
2020,142918184,9,
2020,142918227,6,
2020,142918227,1,
2020,142916217,8,
2020,142918252,8,
2020,142916295,9,
2020,142918456,1,
2020,142918469,1,
2020,142918743,8,
2020,142918881,1,
2020,142919280,10,
2020,142919275,10,
2020,142916857,10,
2020,142919590,1,
2020,142920154,9,
2020,142920157,10,
2020,142920530,10,
2020,142920564,9,
2020,142920646,1,
2020,142920671,1,
2020,142920683,1,
2020,142920688,1,
2020,142920693,6,
2020,142920698,9,
2020,142920731,9,
2020,142920754,2,
2020,142920784,10,
2020,142920812,1,
2020,142920868,9,
2020,142920869,9,
2020,142922932,10,
2020,142922931,2,
2020,142920905,2,
2020,142920949,1,
2020,142920946,1,
2020,142921288,9,
2020,142921288,6,
2020,142923225,10,
2020,142923298,1,
2020,142923298,6,
2020,142921482,1,
2020,142923501,9,
2020,142921751,6,
2020,142921847,6,
2020,142923641,1,
2020,142923720,9,
2020,142922174,2,
2020,142923895,9,
2020,142924002,10,
2020,142924161,9,
2020,142924226,1,
2020,142924226,9,
2020,142922784,1,
2020,142928016,10,
2020,142928069,6,
2020,142924558,9,
2020,142924566,9,
2020,142924568,9,
2020,142924614,6,
2020,142928578,1,
2020,142928592,1,
2020,142928925,2,
2020,142929189,1,
2020,142929402,1,
2020,142929446,6,
2020,142929444,6,
2020,142929586,6,
2020,142929605,9,
2020,142929609,9,
2020,142925345,10,
2020,139894363,6,
2020,139894363,1,
2020,141303043,10,
2020,139895263,1,
2020,141306673,1,
2020,139900209,1,
2020,139900208,1,
2020,139900364,6,
2020,141302232,2,
2020,141304052,6,
2020,141304170,2,
2020,141304169,2,
2020,141304174,2,
2020,141304505,9,
2020,141304559,6,
2020,141308855,1,
2020,141309181,1,
2020,141305324,1,
2020,141311092,10,
2020,141311303,9,
2020,141311292,9,
2020,141311293,9,
2020,141311322,1,
2020,141311474,6,
2020,139893054,1,
2020,139896522,1,
2020,139887492,9,
2020,139892187,6,
2020,139898311,10,
2020,139898310,10,
2020,139898516,6,
2020,139895437,1,
2020,139891642,2,
2020,139892872,6,
2020,139898323,6,
2020,139895219,6,
2020,139895300,1,
2020,139895301,1,
2020,139895553,9,
2020,139899538,9,
2020,139899853,9,
2020,139899854,9,
2020,139896060,8,
2020,139896006,2,
2020,139896110,6,
2020,139900452,10,
2020,139887223,1,
2020,139891403,1,
2020,139891797,10,
2020,139891800,10,
2020,139892107,8,
2020,139893013,8,
2020,139892748,10,
2020,139898642,9,
2020,139898640,9,
2020,139899004,10,
2020,139895428,6,
2020,139899549,8,
2020,139899548,8,
2020,139895726,1,
2020,139899908,1,
2020,139895821,1,
2020,139895901,10,
2020,139892017,6,
2020,139892232,1,
2020,139898935,1,
2020,139895305,6,
2020,139899398,10,
2020,139899397,10,
2020,139899399,10,
2020,139899402,1,
2020,139899544,1,
2020,139895819,6,
2020,139900174,10,
2020,139900500,9,
2020,139896516,10,
2020,141293128,9,
2020,141287658,9,
2020,141293259,9,
2020,141298853,10,
2020,141295531,9,
2020,141299836,9,
2020,141299838,9,
2020,141299906,6,
2020,141297061,1,
2020,141301390,9,
2020,141301453,1,
2020,141302011,1,
2020,141302187,6,
2020,141302258,10,
2020,141302475,10,
2020,141303879,1,
2020,141303902,10,
2020,141304185,2,
2020,141304388,9,
2020,141308053,9,
2020,141308052,9,
2020,141304522,6,
2020,141304522,1,
2020,141308356,10,
2020,141309785,9,
2020,141309787,9,
2020,141306065,9,
2020,141311295,6,
2020,141311853,2,
2020,141307176,10,
2020,139892194,10,
2020,139892673,10,
2020,139898102,10,
2020,139898385,10,
2020,139898635,10,
2020,139898897,9,
2020,141304340,6,
2020,141304473,10,
2020,141308930,9,
2020,141294921,6,
2020,141296682,9,
2020,141297124,9,
2020,141297162,1,
2020,141301389,1,
2020,141301455,9,
2020,141301456,9,
2020,141301694,2,
2020,141301695,2,
2020,139891080,9,
2020,139899086,1,
2020,139895191,6,
2020,139896022,6,
2020,139896022,1,
2020,139900846,2,
2020,139890971,9,
2020,139886869,9,
2020,139890965,9,
2020,139890969,9,
2020,139890953,1,
2020,139886865,9,
2020,139887234,1,
2020,139887282,10,
2020,139891534,1,
2020,139887365,1,
2020,139891541,6,
2020,139887466,9,
2020,139887901,6,
2020,139892060,1,
2020,139893976,1,
2020,139898118,6,
2020,139894145,1,
2020,139898367,9,
2020,139898741,6,
2020,139898901,2,
2020,139898917,10,
2020,139895105,1,
2020,139895107,9,
2020,139895272,10,
2020,139895620,1,
2020,139899696,6,
2020,139895824,9,
2020,139896069,10,
2020,139896613,9,
2020,139896622,9,
2020,141287703,1,
2020,141287786,1,
2020,141287767,1,
2020,141299972,9,
2020,141296215,9,
2020,141297032,1,
2020,141297151,1,
2020,141297257,6,
2020,141301512,1,
2020,141301926,9,
2020,141302091,6,
2020,141302249,6,
2020,141303339,6,
2020,141303343,6,
2020,141302428,10,
2020,141303578,1,
2020,141303725,2,
2020,141304145,6,
2020,141304470,10,
2020,141308103,1,
2020,141304573,6,
2020,141304609,9,
2020,141304596,9,
2020,141304612,9,
2020,141308195,9,
2020,141304672,1,
2020,141304872,1,
2020,141308463,10,
2020,141304915,6,
2020,141308566,1,
2020,141305124,1,
2020,141305172,6,
2020,141309148,9,
2020,141309389,9,
2020,141309587,10,
2020,141309995,1,
2020,141305693,1,
2020,141310048,2,
2020,141310262,6,
2020,141310273,10,
2020,141310318,1,
2020,141305946,1,
2020,141310605,1,
2020,141310605,6,
2020,141311125,6,
2020,141311364,10,
2020,141306694,10,
2020,141311794,1,
2020,141307106,1,
2020,139892977,10,
2020,139893829,9,
2020,139894822,9,
2020,139895163,9,
2020,139899283,1,
2020,139896683,6,
2020,141301849,9,
2020,141303095,1,
2020,141303483,6,
2020,141303808,9,
2020,141303870,1,
2020,141303886,1,
2020,141308094,1,
2020,141304664,1,
2020,141305131,6,
2020,141305271,8,
2020,141305653,10,
2020,141309865,10,
2020,141310004,10,
2020,141310002,10,
2020,141305862,10,
2020,141305860,10,
2020,141305886,1,
2020,141305869,1,
2020,141310363,9,
2020,141310356,9,
2020,141310401,9,
2020,141310401,6,
2020,141306154,1,
2020,141307183,2,
2020,141307182,2,
2020,141312092,6,
2020,141312143,6,
2020,141307376,17,
2020,141294254,1,
2020,141287752,1,
2020,141298652,1,
2020,141299476,1,
2020,141299659,1,
2020,141296360,6,
2020,141302339,1,
2020,141303613,10,
2020,141302537,10,
2020,141302539,10,
2020,141308563,6,
2020,141308564,6,
2020,141309328,9,
2020,141309347,10,
2020,141305378,10,
2020,141309613,6,
2020,141309633,1,
2020,141309905,1,
2020,141305783,6,
2020,141310291,1,
2020,141310458,8,
2020,141306062,1,
2020,139891054,10,
2020,139887486,9,
2020,139887488,9,
2020,139891662,1,
2020,139899148,1,
2020,139895215,1,
2020,139900195,1,
2020,139413090,8,
2020,139413266,1,
2020,139506216,6,
2020,139506927,1,
2020,139507015,6,
2020,139511617,10,
2020,139513859,1,
2020,139513948,1,
2020,139514205,1,
2020,139514345,1,
2020,139514342,1,
2020,139514343,1,
2020,139514341,1,
2020,139249512,1,
2020,139246602,9,
2020,139269111,9,
2020,139266615,1,
2020,139270537,10,
2020,139270535,10,
2020,139272546,6,
2020,139275168,9,
2020,139281254,1,
2020,139281453,1,
2020,139282154,9,
2020,139284346,1,
2020,139284350,9,
2020,139284353,9,
2020,139287908,6,
2020,139290023,9,
2020,139294575,1,
2020,139294569,6,
2020,139291876,1,
2020,139295430,9,
2020,142370636,10,
2020,142386260,1,
2020,142389124,1,
2020,142387396,1,
2020,142387388,1,
2020,142389952,1,
2020,142380422,1,
2020,142370508,1,
2020,142372151,6,
2020,142385498,10,
2020,142385500,10,
2020,142388632,10,
2020,142385502,10,
2020,142385496,10,
2020,142386105,10,
2020,142378321,6,
2020,142368989,1,
2020,142369251,1,
2020,142369514,2,
2020,142379712,2,
2020,142382239,9,
2020,142389086,1,
2020,142378989,1,
2020,142379354,1,
2020,142380705,1,
2020,142382770,10,
2020,142378964,1,
2020,142378969,1,
2020,142378968,1,
2020,142378970,1,
2020,142369607,2,
2020,142369739,1,
2020,142380048,2,
2020,142371453,10,
2020,142372346,1,
2020,142384736,9,
2020,142392944,1,
2020,147931122,6,
2020,142912350,1,
2020,142916499,1,
2020,147936041,6,
2020,147938773,9,
2020,147938928,1,
2020,147938928,6,
2020,147938932,1,
2020,147938934,6,
2020,147938933,6,
2020,147939011,10,
2020,147936698,1,
2020,147939086,1,
2020,147936991,6,
2020,147939804,6,
2020,147939824,6,
2020,147937394,9,
2020,147939840,9,
2020,147937389,9,
2020,147939838,9,
2020,147939868,1,
2020,147937442,1,
2020,147937434,1,
2020,147939889,1,
2020,147940122,10,
2020,147940171,9,
2020,147940663,6,
2020,147940667,8,
2020,147940728,6,
2020,142379078,1,
2020,142369343,1,
2020,142380551,6,
2020,142381497,6,
2020,142385044,6,
2020,142387636,1,
2020,146992227,6,
2020,146995652,1,
2020,146995654,9,
2020,146998747,10,
2020,146996151,10,
2020,146996209,9,
2020,146996234,1,
2020,146996455,10,
2020,146996458,6,
2020,146999546,6,
2020,146999545,10,
2020,142378460,1,
2020,142381114,9,
2020,142387323,9,
2020,142379125,1,
2020,142383944,10,
2020,142384302,1,
2020,142378612,1,
2020,142380800,9,
2020,142370423,9,
2020,142383751,1,
2020,142384920,6,
2020,142385144,9,
2020,142385144,1,
2020,142388418,10,
2020,142385988,1,
2020,142385988,6,
2020,145984239,6,
2020,145984034,1,
2020,142379905,2,
2020,142369797,2,
2020,142388502,10,
2020,142386576,6,
2020,142925982,9,
2020,142930769,2,
2020,142926258,2,
2020,142926293,9,
2020,142931240,1,
2020,142926899,1,
2020,142931921,6,
2020,142927351,1,
2020,142932279,1,
2020,142932278,1,
2020,142932339,6,
2020,142932340,6,
2020,142932963,10,
2020,142378792,6,
2020,142369115,6,
2020,142386865,10,
2020,142915721,10,
2020,142919087,1,
2020,142920435,1,
2020,142920436,1,
2020,142920740,9,
2020,142920741,9,
2020,142920738,6,
2020,142917870,6,
2020,142920848,1,
2020,142920871,10,
2020,142920955,6,
2020,142921282,1,
2020,142921543,9,
2020,142923657,1,
2020,142923675,1,
2020,142923725,6,
2020,142923907,9,
2020,142922326,2,
2020,142924109,1,
2020,142924208,8,
2020,142922807,10,
2020,142922814,10,
2020,142922811,10,
2020,142922813,10,
2020,142924389,6,
2020,142928072,1,
2020,142929755,9,
2020,142925528,1,
2020,142931049,6,
2020,142931540,2,
2020,142931736,9,
2020,142931839,3,
2020,142931979,9,
2020,142932362,1,
2020,146994127,9,
2020,146990756,9,
2020,146975860,1,
2020,146978131,1,
2020,146977125,9,
2020,146984070,1,
2020,146984068,1,
2020,146984243,6,
2020,146979903,9,
2020,146985085,1,
2020,146985322,8,
2020,146985326,8,
2020,146990346,9,
2020,146990873,1,
2020,146994375,10,
2020,146994481,6,
2020,146991811,6,
2020,146994918,9,
2020,146994942,6,
2020,146991917,1,
2020,146995190,6,
2020,146992735,6,
2020,146998378,9,
2020,146998379,6,
2020,146995896,9,
2020,146996011,1,
2020,146996333,9,
2020,146999303,1,
2020,146999544,2,
2020,146999892,6,
2020,146992104,6,
2020,146999000,1,
2020,146995117,6,
2020,146995117,1,
2020,146995291,1,
2020,146995468,6,
2020,146996118,6,
2020,146998927,1,
2020,146996736,9,
2020,142919354,6,
2020,142919698,9,
2020,142917430,9,
2020,142921012,1,
2020,142921012,6,
2020,142921207,10,
2020,142921524,9,
2020,142921560,6,
2020,142923413,10,
2020,142923846,8,
2020,142922249,8,
2020,142924465,10,
2020,142928213,6,
2020,142928783,2,
2020,142925906,6,
2020,142925904,6,
2020,142930417,6,
2020,142930614,2,
2020,142931826,1,
2020,142932012,10,
2020,142932065,9,
2020,142927808,9,
2020,142938179,3,
2020,146976954,1,
2020,146977116,9,
2020,146979056,9,
2020,146985565,1,
2020,146980736,10,
2020,146980758,9,
2020,146980843,9,
2020,146980892,10,
2020,146980893,10,
2020,146980899,2,
2020,146986607,1,
2020,146981167,9,
2020,146981178,10,
2020,146986962,1,
2020,146987147,10,
2020,146987144,10,
2020,146982054,9,
2020,146987872,9,
2020,146982175,9,
2020,146982248,9,
2020,146988607,1,
2020,146988609,1,
2020,146990484,10,
2020,146994824,1,
2020,146994823,6,
2020,146991809,9,
2020,146991808,9,
2020,146991882,10,
2020,146977973,1,
2020,146977968,1,
2020,146977998,9,
2020,146978996,1,
2020,146979182,9,
2020,146979274,1,
2020,146979272,1,
2020,146979275,1,
2020,146979338,1,
2020,146979358,10,
2020,146980157,6,
2020,146980158,6,
2020,146985612,2,
2020,146987425,9,
2020,146981849,9,
2020,146981850,9,
2020,146988118,6,
2020,146982236,1,
2020,146988670,1,
2020,146982888,6,
2020,146982888,1,
2020,146989525,6,
2020,146990370,9,
2020,146990391,9,
2020,146990438,1,
2020,146990470,9,
2020,146994060,9,
2020,146991162,10,
2020,146991163,10,
2020,146994754,6,
2020,146994993,1,
2020,146995050,10,
2020,146992024,6,
2020,146995496,10,
2020,146995707,6,
2020,146998058,10,
2020,146995907,9,
2020,146998591,9,
2020,146996260,10,
2020,146999042,1,
2020,146999044,9,
2020,146999042,9,
2020,146999460,2,
2020,146999739,6,
2020,146996862,6,
2020,146999957,9,
2020,147000058,10,
2020,142918736,6,
2020,142916510,6,
2020,146990480,10,
2020,146993948,6,
2020,146994459,6,
2020,146978309,6,
2020,146978488,1,
2020,146983850,1,
2020,146980853,1,
2020,146980889,6,
2020,146980930,1,
2020,146980960,10,
2020,146981074,9,
2020,146981084,9,
2020,146981083,9,
2020,146986737,1,
2020,146981111,1,
2020,146981111,6,
2020,146986748,2,
2020,146986822,10,
2020,146981191,2,
2020,146986878,2,
2020,146981276,9,
2020,146981286,2,
2020,146981288,1,
2020,146981291,1,
2020,146981340,9,
2020,146987009,10,
2020,146981406,10,
2020,146987181,1,
2020,146981675,1,
2020,146981711,1,
2020,146981915,1,
2020,146987681,1,
2020,146981914,1,
2020,146982386,10,
2020,146989037,6,
2020,146989037,1,
2020,146993115,6,
2020,146993220,10,
2020,146989771,10,
2020,146993585,9,
2020,146992294,10,
2020,146992865,6,
2020,146995658,6,
2020,146995658,1,
2020,146998102,9,
2020,146999213,10,
2020,146999967,1,
2020,146994402,9,
2020,146991606,1,
2020,146994975,10,
2020,146991949,9,
2020,142916195,9,
2020,146993890,10,
2020,146993938,6,
2020,146992190,1,
2020,146995395,10,
2020,146992674,6,
2020,146999167,9,
2020,142917975,9,
2020,142916277,1,
2020,142919397,9,
2020,142919542,6,
2020,142919542,1,
2020,142919812,6,
2020,142917273,9,
2020,142919903,9,
2020,142920984,10,
2020,142921066,10,
2020,142921092,9,
2020,142923145,1,
2020,142921676,9,
2020,142921674,9,
2020,142921884,9,
2020,142921925,9,
2020,142921974,9,
2020,142923643,9,
2020,142922159,6,
2020,142923954,6,
2020,142924487,6,
2020,142928170,5,
2020,142928604,10,
2020,142928978,2,
2020,142925267,9,
2020,142930796,9,
2020,142930793,10,
2020,142926360,6,
2020,142931497,6,
2020,142933016,1,
2020,142938053,6,
2020,142916061,1,
2020,142920163,1,
2020,142925410,2,
2020,142930861,9,
2020,142930030,10,
2020,146991041,6,
2020,146991319,6,
2020,146994995,9,
2020,142933337,10,
2020,146992302,10,
2020,146992677,6,
2020,146998309,2,
2020,146999541,10,
2020,146999583,1,
2020,146999934,1,
2020,146978526,1,
2020,146984118,1,
2020,146980126,6,
2020,146980146,6,
2020,146980583,1,
2020,146986358,1,
2020,146986390,10,
2020,146980847,9,
2020,146981160,1,
2020,146981201,9,
2020,146981218,6,
2020,146981825,1,
2020,146988528,1,
2020,146982586,1,
2020,146993486,6,
2020,146994045,9,
2020,146994437,9,
2020,146994597,1,
2020,146991529,9,
2020,146991527,9,
2020,146994680,9,
2020,146995057,6,
2020,142916072,9,
2020,142918794,9,
2020,142919816,1,
2020,146990495,6,
2020,142920166,6,
2020,142920482,10,
2020,146993848,1,
2020,146990462,1,
2020,146990459,1,
2020,146991123,9,
2020,146991217,1,
2020,146991694,6,
2020,146991841,10,
2020,146995687,1,
2020,146996054,5,
2020,146996075,6,
2020,146998695,9,
2020,146999374,1,
2020,146999445,8,
2020,146996709,11,5
2020,145973442,1,
2020,145970812,1,
2020,145973445,1,
2020,145970813,1,
2020,145973441,1,
2020,145973869,1,
2020,145975438,1,
2020,145978342,1,
2020,145979124,6,
2020,145976790,1,
2020,145979363,6,
2020,145979363,1,
2020,145977310,1,
2020,145977820,1,
2020,145977820,6,
2020,146995460,1,
2020,146999211,10,
2020,146996694,9,
2020,146999650,6,
2020,146996938,10,
2020,142916317,1,
2020,146984578,8,
2020,146985125,6,
2020,146985270,9,
2020,146979997,9,
2020,146980133,6,
2020,146980138,1,
2020,146985621,6,
2020,146988516,6,
2020,146988777,9,
2020,146988879,9,
2020,146989459,9,
2020,146993272,10,
2020,146993284,9,
2020,146989568,9,
2020,146993596,10,
2020,146993730,1,
2020,146990260,10,
2020,146993861,1,
2020,146994213,1,
2020,146994215,1,
2020,146994216,1,
2020,146991000,10,
2020,146994753,6,
2020,146994998,9,
2020,142917298,1,
2020,142921089,9,
2020,142923561,1,
2020,142921910,6,
2020,142923761,9,
2020,142924084,10,
2020,142922595,6,
2020,142924338,1,
2020,142922885,1,
2020,142924461,10,
2020,142924492,9,
2020,142928109,10,
2020,142928204,9,
2020,142928201,9,
2020,142928218,9,
2020,142928612,9,
2020,142924943,1,
2020,142929980,9,
2020,142925597,6,
2020,142926411,1,
2020,142931598,6,
2020,142927244,1,
2020,142927257,1,
2020,142927256,1,
2020,142932433,9,
2020,142933301,10,
2020,142933506,9,
2020,142912316,1,
2020,142912302,1,
2020,142918064,2,
2020,142916486,6,
2020,142917115,1,
2020,142922244,8,
2020,142923838,8,
2020,142923832,8,
2020,142923836,8,
2020,142923835,8,
2020,142923900,9,
2020,142922306,6,
2020,142922708,9,
2020,142927957,1,
2020,142928373,10,
2020,142929150,1,
2020,142929175,1,
2020,142925342,1,
2020,142930935,6,
2020,142931117,1,
2020,142926610,1,
2020,142931321,9,
2020,142931405,9,
2020,142931397,9,
2020,142926771,9,
2020,142931423,9,
2020,142926766,9,
2020,142926765,9,
2020,142926759,9,
2020,142931421,9,
2020,142931402,9,
2020,142931400,9,
2020,142931403,9,
2020,142931412,9,
2020,142926773,9,
2020,142926754,8,
2020,142931416,9,
2020,142926775,8,
2020,142931410,9,
2020,142931396,8,
2020,142926760,9,
2020,142926825,6,
2020,142927154,10,
2020,142932527,10,
2020,142933201,6,
2020,142938164,9,
2020,142933413,9,
2020,142917322,6,
2020,142920563,10,
2020,142920595,10,
2020,142917714,6,
2020,142922914,1,
2020,142922515,6,
2020,142927923,1,
2020,142928975,2,
2020,142925264,1,
2020,142929180,6,
2020,142929305,9,
2020,142929326,6,
2020,142929614,1,
2020,142930118,6,
2020,142930192,6,
2020,142925801,6,
2020,142930612,6,
2020,142931014,1,
2020,142931417,10,
2020,142931415,10,
2020,142926783,10,
2020,142931629,9,
2020,142927556,6,
2020,142927556,1,
2020,142932618,9,
2020,142933245,6,
2020,142938181,1,
2020,142933498,1,
2020,142919142,1,
2020,142919357,10,
2020,142921236,9,
2020,142923254,8,
2020,142921388,2,
2020,142921386,9,
2020,142922015,10,
2020,142923856,6,
2020,142922425,9,
2020,142922862,6,
2020,142924345,2,
2020,142924386,10,
2020,142928517,6,
2020,142928590,9,
2020,142928768,9,
2020,142928881,10,
2020,142929263,3,
2020,142929267,3,
2020,142929290,10,
2020,142930527,9,
2020,142926822,1,
2020,142931902,1,
2020,142932435,10,
2020,142933426,9,
2020,142930238,10,
2020,142930207,2,
2020,142930208,2,
2020,142930617,1,
2020,142926142,1,
2020,142926792,2,
2020,142932414,9,
2020,142932533,9,
2020,142927677,9,
2020,142927761,1,
2020,142927758,1,
2020,142916322,1,
2020,142918454,9,
2020,142916325,1,
2020,142916385,9,
2020,142918540,9,
2020,142916382,9,
2020,142918542,9,
2020,142931507,10,
2020,142927752,6,
2020,142933421,1,
2020,142918734,9,
2020,142916854,1,
2020,142920881,9,
2020,142920888,9,
2020,142921234,6,
2020,142921526,9,
2020,142921913,6,
2020,142922578,6,
2020,142928251,10,
2020,142929456,6,
2020,142929536,9,
2020,142929666,10,
2020,142929903,9,
2020,142925743,1,
2020,142925796,10,
2020,142926111,8,
2020,142930805,9,
2020,142930895,9,
2020,142931567,6,
2020,142931571,6,
2020,142927100,1,
2020,142927275,1,
2020,142938119,1,
2020,145178217,1,
2020,145178981,2,
2020,145177378,1,
2020,145179263,9,
2020,145177589,6,
2020,145179607,1,
2020,145183060,1,
2020,145189223,1,
2020,143706107,2,
2020,143708714,1,
2020,141295581,1,
2020,141300162,17,
2020,141295913,5,
2020,141296411,1,
2020,141300915,6,
2020,141297288,10,
2020,141303838,6,
2020,141305408,9,
2020,141305407,1,
2020,141307019,1,
2020,141298170,9,
2020,141299760,2,
2020,141309078,9,
2020,141309701,1,
2020,141305578,2,
2020,141309724,2,
2020,141311358,6,
2020,141311867,9,
2020,141307121,1,
2020,143708940,6,
2020,143709456,1,
